Id_ASMR;CodeCIS
4134;64768991
4135;64768062
4136;64767583
4137;64767583
4138;64766264
4139;64762878
4140;64762433
4141;64760254
4142;64757532
4143;64757532
4144;64755969
4145;64755150
4146;64755150
4147;64755150
4148;64753847
4149;64751935
4150;64751935
4151;64750210
4152;64748533
4153;64748533
4154;64748533
4155;64748533
4156;64748533
4157;64748533
4158;64748145
4159;64748145
4160;64747367
4161;64747367
4162;64747367
4163;64747367
4164;64746646
4165;64746151
4166;64745003
4167;64745003
4168;64745003
4169;64745003
4170;64744321
4171;64744086
4172;64744086
4173;64742740
4174;64742740
4175;64740636
4176;64737939
4177;64736417
4178;64734359
4179;64732689
4180;64732109
4181;64729522
4182;64729383
4183;64729383
4184;64726693
4185;64723850
4186;64722022
4187;64720320
4188;64720320
4189;64718928
4190;64714278
4191;64711759
4192;64708108
4193;64708108
4194;64708108
4195;64705884
4196;64705884
4197;64702347
4198;64701697
4199;64701035
4200;64700734
4201;64700691
4202;64699513
4203;64699367
4204;64690336
4205;64689693
4206;64683217
4207;64683217
4208;64683217
4209;64683217
4210;64683217
4211;64683217
4212;64683217
4213;64683217
4214;64681077
4215;64681077
4216;64681077
4217;64680744
4218;64679852
4219;64679852
4220;64679852
4221;64679592
4222;64679592
4223;64676596
4224;64674645
4225;64670426
4226;64669819
4227;64667202
4228;64665856
4229;64665856
4230;64665856
4231;64665856
4232;64664996
4233;64662696
4234;64660058
4235;64645526
4236;64645526
4237;64645120
4238;64643856
4239;64643856
4240;64643856
4241;64642836
4242;64639797
4243;64639797
4244;64639797
4245;64639110
4246;64638987
4247;64637807
4248;64637807
4249;64635603
4250;64634939
4251;64634775
4252;64632607
4253;64631925
4254;64631416
4255;64629002
4256;64628249
4257;64627916
4258;64627916
4259;64627916
4260;64627916
4261;64627916
4262;64623818
4263;64622919
4264;64621219
4265;64617815
4266;64617815
4267;64617605
4268;64615821
4269;64611260
4270;64610518
4271;64607301
4272;64607301
4273;64607301
4274;64607301
4275;64606306
4276;64606306
4277;64605955
4278;64604981
4279;64603331
4280;64598998
4281;64598998
4282;64598731
4283;64598731
4284;64598514
4285;64598514
4286;64598208
4287;64597615
4288;64597615
4289;64596029
4290;64593798
4291;64593798
4292;64593008
4293;64593008
4294;64591854
4295;64588580
4296;64584532
4297;64582182
4298;64580765
4299;64579649
4300;64579649
4301;64579649
4302;64579649
4303;64579649
4304;64579414
4305;64579414
4306;64578892
4307;64578892
4308;64576012
4309;64568503
4310;64568503
4311;64566502
4312;64566299
4313;64565603
4314;64565603
4315;64562169
4316;64562169
4317;64561462
4318;64560570
4319;64559568
4320;64559568
4321;64554051
4322;64551557
4323;64548187
4324;64547046
4325;64547046
4326;64546916
4327;64544979
4328;64542736
4329;64542736
4330;64542736
4331;64542736
4332;64542736
4333;64542736
4334;64542736
4335;64542736
4336;64541342
4337;64540361
4338;64539188
4339;64530520
4340;64529525
4341;64529525
4342;64529525
4343;64529525
4344;64523682
4345;64520387
4346;64518219
4347;64517099
4348;64517099
4349;64514847
4350;64513332
4351;64512668
4352;64510425
4353;64507226
4354;64505047
4355;64504550
4356;64504550
4357;64504550
4358;64503288
4359;64503288
4360;64503288
4361;64503085
4362;64499306
4363;64498371
4364;64497789
4365;64495254
4366;64495254
4367;64494476
4368;64494476
4369;64493890
4370;64493883
4371;64493883
4372;64492112
4373;64492112
4374;64488861
4375;64487229
4376;64479727
4377;64478874
4378;64478874
4379;64478874
4380;64478874
4381;64478333
4382;64478080
4383;64477690
4384;64476446
4385;64475255
4386;64475248
4387;64473140
4388;64470678
4389;64470094
4390;64470094
4391;64469448
4392;64467988
4393;64467988
4394;64465866
4395;64463662
4396;64463662
4397;64463662
4398;64461946
4399;64459557
4400;64458989
4401;64457346
4402;64456664
4403;64455509
4404;64454154
4405;64454154
4406;64453981
4407;64453084
4408;64453084
4409;64450362
4410;64450234
4411;64449755
4412;64449755
4413;64449755
4414;64449755
4415;64447081
4416;64447081
4417;64445956
4418;64445956
4419;64445721
4420;64441527
4421;64441025
4422;64440763
4423;64438716
4424;64436633
4425;64436633
4426;64433523
4427;64429514
4428;64428871
4429;64428871
4430;64426906
4431;64426906
4432;64426906
4433;64426863
4434;64426347
4435;64424905
4436;64423080
4437;64423080
4438;64422886
4439;64422886
4440;64422886
4441;64421453
4442;64421453
4443;64421453
4444;64419961
4445;64418756
4446;64417355
4447;64414291
4448;64407293
4449;64406647
4450;64405591
4451;64400612
4452;64400612
4453;64400612
4454;64400053
4455;64398855
4456;64395923
4457;64394668
4458;64392560
4459;64392350
4460;64392350
4461;64391565
4462;64391519
4463;64389824
4464;64387360
4465;64387360
4466;64387360
4467;64386835
4468;64386835
4469;64386080
4470;64382274
4471;64381336
4472;64381336
4473;64380476
4474;64380476
4475;64380145
4476;64373909
4477;64373026
4478;64371687
4479;64366900
4480;64366672
4481;64366672
4482;64363384
4483;64361814
4484;64361814
4485;64357958
4486;64357958
4487;64357958
4488;64357958
4489;64354517
4490;64354517
4491;64352719
4492;64350928
4493;64349915
4494;64348400
4495;64348044
4496;64347476
4497;64347476
4498;64346029
4499;64343816
4500;64343816
4501;64343556
4502;64343410
4503;64342874
4504;64339586
4505;64339586
4506;64339586
4507;64339586
4508;64337375
4509;64337140
4510;64337140
4511;64334824
4512;64334824
4513;64334824
4514;64334824
4515;64333925
4516;64333925
4517;64333925
4518;64333925
4519;64333925
4520;64333925
4521;64333925
4522;64333925
4523;64333487
4524;64333341
4525;64332894
4526;64332894
4527;64330669
4528;64330587
4529;64329581
4530;64328892
4531;64328579
4532;64327783
4533;64326891
4534;64326560
4535;64326051
4536;64322882
4537;64316744
4538;64316662
4539;64316662
4540;64316662
4541;64316662
4542;64314490
4543;64314227
4544;64313253
4545;64313253
4546;64313253
4547;64307631
4548;64305388
4549;64304674
4550;64304546
4551;64304400
4552;64301856
4553;64301144
4554;64300747
4555;64299095
4556;64297436
4557;64296925
4558;64296925
4559;64296925
4560;64296925
4561;64296341
4562;64296341
4563;64296341
4564;64294828
4565;64292898
4566;64292898
4567;64292898
4568;64290776
4569;64287253
4570;64283632
4571;64283632
4572;64281631
4573;64280351
4574;64275767
4575;64272365
4576;64269668
4577;64268630
4578;64266526
4579;64263786
4580;64262435
4581;64256891
4582;64256891
4583;64256891
4584;64256749
4585;64245247
4586;64239803
4587;64239493
4588;64237955
4589;64234891
4590;64233309
4591;64233309
4592;64233309
4593;64233309
4594;64233309
4595;64230761
4596;64227142
4597;64226300
4598;64224872
4599;64224801
4600;64224801
4601;64224801
4602;64224801
4603;64224801
4604;64223005
4605;64220863
4606;64218385
4607;64212770
4608;64212457
4609;64211572
4610;64211191
4611;64210310
4612;64210260
4613;64210260
4614;64210260
4615;64210260
4616;64209404
4617;64209404
4618;64205427
4619;64202908
4620;64202598
4621;64201464
4622;64201368
4623;64201368
4624;64201368
4625;64201368
4626;64201368
4627;64201368
4628;64199942
4629;64199305
4630;64199305
4631;64199180
4632;64199180
4633;64198267
4634;64197553
4635;64190637
4636;64189396
4637;64189396
4638;64188732
4639;64186770
4640;64186770
4641;64183564
4642;64183564
4643;64181442
4644;64181442
4645;64181047
4646;64181047
4647;64181047
4648;64179637
4649;64178243
4650;64178243
4651;64177821
4652;64172450
4653;64168402
4654;64166903
4655;64162292
4656;64160932
4657;64160925
4658;64156738
4659;64156738
4660;64156624
4661;64156624
4662;64156624
4663;64156624
4664;64150621
4665;64150621
4666;64150621
4667;64150621
4668;64147632
4669;64147632
4670;64146217
4671;64141049
4672;64139799
4673;64139799
4674;64139799
4675;64139386
4676;64138003
4677;64138003
4678;64138003
4679;64132502
4680;64130775
4681;64130775
4682;64130775
4683;64127633
4684;64127601
4685;64126741
4686;64126499
4687;64125828
4688;64124103
4689;64122807
4690;64122807
4691;64122807
4692;64122611
4693;64122611
4694;64122611
4695;64119056
4696;64115983
4697;64115983
4698;64110908
4699;64110541
4700;64108825
4701;64103828
4702;64103828
4703;64103778
4704;64103340
4705;64103194
4706;64102473
4707;64102427
4708;64101179
4709;64101179
4710;64099785
4711;64098181
4712;64098181
4713;64093355
4714;64093355
4715;64093355
4716;64093184
4717;64090327
4718;64090327
4719;64087053
4720;64087053
4721;64086275
4722;64085433
4723;64084954
4724;64084865
4725;64084865
4726;64080831
4727;64080646
4728;64078606
4729;64077205
4730;64077116
4731;64073783
4732;64069767
4733;64067524
4734;64067524
4735;64067524
4736;64065772
4737;64064179
4738;64061788
4739;64061763
4740;64060871
4741;64060864
4742;64057843
4743;64055988
4744;64055988
4745;64055988
4746;64053720
4747;64052814
4748;64052038
4749;64050311
4750;64050311
4751;64050311
4752;64045168
4753;64045168
4754;64044237
4755;64044237
4756;64044237
4757;64044237
4758;64044237
4759;64043587
4760;64041718
4761;64039311
4762;64039311
4763;64038832
4764;64038832
4765;64036532
4766;64036190
4767;64033301
4768;64031567
4769;64031567
4770;64029712
4771;64029160
4772;64027679
4773;64019846
4774;64019846
4775;64019846
4776;64019682
4777;64018979
4778;64018979
4779;64016362
4780;64010085
4781;64008337
4782;64005832
4783;64003920
4784;64002423
4785;63999931
4786;63998110
4787;63997542
4788;63989385
4789;63989385
4790;63988721
4791;63987103
4792;63985006
4793;63982565
4794;63979626
4795;63976886
4796;63975599
4797;63975542
4798;63965053
4799;63964962
4800;63964656
4801;63964446
4802;63964446
4803;63961770
4804;63958849
4805;63957761
4806;63957761
4807;63957170
4808;63957170
4809;63957170
4810;63954950
4811;63948972
4812;63948972
4813;63945271
4814;63941426
4815;63938775
4816;63934848
4817;63931930
4818;63931834
4819;63931033
4820;63931033
4821;63931033
4822;63918096
4823;63915004
4824;63914482
4825;63911098
4826;63909453
4827;63905960
4828;63901015
4829;63898163
4830;63898099
4831;63898099
4832;63898099
4833;63897346
4834;63895021
4835;63894720
4836;63894229
4837;63894193
4838;63892897
4839;63892897
4840;63889431
4841;63887327
4842;63887327
4843;63886766
4844;63886766
4845;63886517
4846;63886517
4847;63885956
4848;63882433
4849;63881961
4850;63878513
4851;63877443
4852;63871159
4853;63871159
4854;63869304
4855;63868864
4856;63868145
4857;63866728
4858;63866137
4859;63864524
4860;63864524
4861;63864225
4862;63864225
4863;63864225
4864;63861752
4865;63858119
4866;63857992
4867;63855589
4868;63855589
4869;63855240
4870;63855240
4871;63851352
4872;63849839
4873;63848228
4874;63848228
4875;63848228
4876;63848121
4877;63846800
4878;63846800
4879;63846227
4880;63842168
4881;63841924
4882;63841924
4883;63841924
4884;63841924
4885;63841059
4886;63841059
4887;63841059
4888;63841059
4889;63841059
4890;63833685
4891;63832373
4892;63832373
4893;63830290
4894;63830251
4895;63830251
4896;63830251
4897;63827255
4898;63827255
4899;63823328
4900;63820798
4901;63820638
4902;63817001
4903;63816522
4904;63816522
4905;63816522
4906;63816522
4907;63816522
4908;63816522
4909;63815331
4910;63814140
4911;63813519
4912;63811361
4913;63809976
4914;63807135
4915;63806777
4916;63806058
4917;63806058
4918;63806058
4919;63803884
4920;63803884
4921;63803884
4922;63800055
4923;63800055
4924;63800055
4925;63798857
4926;63798857
4927;63791738
4928;63791663
4929;63790853
4930;63790853
4931;63790127
4932;63788717
4933;63788717
4934;63787825
4935;63787825
4936;63787647
4937;63787647
4938;63787647
4939;63787647
4940;63784708
4941;63783702
4942;63782867
4943;63782568
4944;63781726
4945;63781007
4946;63781007
4947;63777286
4948;63777215
4949;63777215
4950;63776483
4951;63775634
4952;63775634
4953;63774849
4954;63774710
4955;63773996
4956;63770231
4957;63764043
4958;63760988
4959;63760098
4960;63760098
4961;63759295
4962;63758987
4963;63756662
4964;63755329
4965;63745833
4966;63744069
4967;63740918
4968;63740918
4969;63739816
4970;63739570
4971;63739570
4972;63739307
4973;63737879
4974;63737516
4975;63736019
4976;63735910
4977;63734630
4978;63730354
4979;63727550
4980;63725282
4981;63722806
4982;63722806
4983;63722806
4984;63722806
4985;63722806
4986;63715217
4987;63709164
4988;63703784
4989;63699439
4990;63697872
4991;63696610
4992;63696471
4993;63696471
4994;63696471
4995;63696471
4996;63694328
4997;63693564
4998;63691015
4999;63691015
5000;63690956
5001;63690956
5002;63690098
5003;63690098
5004;63689562
5005;63688752
5006;63688396
5007;63685770
5008;63681964
5009;63681964
5010;63679504
5011;63675185
5012;63675185
5013;63670380
5014;63665312
5015;63662572
5016;63658798
5017;63657828
5018;63648081
5019;63646098
5020;63642541
5021;63637409
5022;63637409
5023;63637409
5024;63637409
5025;63633802
5026;63633204
5027;63630635
5028;63629490
5029;63629490
5030;63629490
5031;63629490
5032;63629490
5033;63629490
5034;63629490
5035;63629490
5036;63629490
5037;63629490
5038;63629490
5039;63626633
5040;63626423
5041;63625385
5042;63625015
5043;63625015
5044;63621440
5045;63620349
5046;63620349
5047;63618451
5048;63617876
5049;63617876
5050;63617876
5051;63613333
5052;63613333
5053;63613333
5054;63613333
5055;63613333
5056;63613333
5057;63613333
5058;63613333
5059;63613333
5060;63613333
5061;63613333
5062;63613333
5063;63613333
5064;63612555
5065;63606506
5066;63605525
5067;63605525
5068;63605272
5069;63603741
5070;63602479
5071;63602479
5072;63602479
5073;63601338
5074;63599556
5075;63598408
5076;63597651
5077;63597509
5078;63597509
5079;63597249
5080;63597249
5081;63594630
5082;63593585
5083;63593585
5084;63592711
5085;63592177
5086;63591253
5087;63589409
5088;63588136
5089;63588136
5090;63588136
5091;63588136
5092;63586968
5093;63586968
5094;63584166
5095;63582756
5096;63582756
5097;63578537
5098;63578537
5099;63578074
5100;63571101
5101;63571101
5102;63567964
5103;63566855
5104;63564808
5105;63564053
5106;63563115
5107;63563115
5108;63562134
5109;63558577
5110;63558417
5111;63558075
5112;63558075
5113;63555182
5114;63555182
5115;63555182
5116;63553719
5117;63550388
5118;63549069
5119;63549069
5120;63549069
5121;63549069
5122;63549069
5123;63549069
5124;63548469
5125;63547132
5126;63546596
5127;63545028
5128;63544054
5129;63541065
5130;63540604
5131;63538165
5132;63538165
5133;63538165
5134;63526608
5135;63524315
5136;63523416
5137;63523416
5138;63523416
5139;63523416
5140;63523416
5141;63521785
5142;63521785
5143;63518458
5144;63518458
5145;63515743
5146;63515348
5147;63514730
5148;63514730
5149;63514730
5150;63514730
5151;63514730
5152;63513482
5153;63511136
5154;63505966
5155;63504750
5156;63501366
5157;63501124
5158;63501124
5159;63501124
5160;63498219
5161;63487009
5162;63486220
5163;63485353
5164;63485353
5165;63485353
5166;63485353
5167;63485353
5168;63485353
5169;63485353
5170;63484283
5171;63484283
5172;63479788
5173;63478736
5174;63478704
5175;63478704
5176;63478704
5177;63478704
5178;63475544
5179;63474691
5180;63473251
5181;63473251
5182;63473251
5183;63473155
5184;63473034
5185;63468514
5186;63468375
5187;63467985
5188;63467355
5189;63467355
5190;63463104
5191;63462422
5192;63460631
5193;63457489
5194;63457418
5195;63455004
5196;63454500
5197;63451714
5198;63451237
5199;63451237
5200;63450968
5201;63450968
5202;63450968
5203;63450968
5204;63450968
5205;63450904
5206;63450352
5207;63447580
5208;63447580
5209;63447178
5210;63445330
5211;63437077
5212;63435884
5213;63434686
5214;63434686
5215;63431170
5216;63428548
5217;63428548
5218;63428548
5219;63428548
5220;63426077
5221;63426077
5222;63425566
5223;63424973
5224;63423024
5225;63414324
5226;63413635
5227;63413635
5228;63413635
5229;63409505
5230;63404789
5231;63404013
5232;63404013
5233;63401330
5234;63400513
5235;63398635
5236;63398507
5237;63398286
5238;63395596
5239;63394334
5240;63390752
5241;63390528
5242;63390528
5243;63390528
5244;63390065
5245;63390065
5246;63389629
5247;63389629
5248;63389629
5249;63389433
5250;63387731
5251;63380548
5252;63380434
5253;63378604
5254;63378141
5255;63377452
5256;63372843
5257;63372843
5258;63372551
5259;63371428
5260;63371175
5261;63369480
5262;63367821
5263;63364686
5264;63364686
5265;63364686
5266;63364686
5267;63364686
5268;63364686
5269;63364686
5270;63364686
5271;63364686
5272;63364686
5273;63364686
5274;63364686
5275;63364686
5276;63364686
5277;63364686
5278;63364686
5279;63362240
5280;63362240
5281;63358772
5282;63357492
5283;63356814
5284;63356814
5285;63353686
5286;63353686
5287;63352730
5288;63350430
5289;63346396
5290;63343820
5291;63341207
5292;63339238
5293;63337988
5294;63337988
5295;63337059
5296;63335649
5297;63333858
5298;63333712
5299;63330335
5300;63329735
5301;63329735
5302;63329735
5303;63329735
5304;63329735
5305;63329030
5306;63329030
5307;63329030
5308;63327759
5309;63326881
5310;63324453
5311;63318913
5312;63318475
5313;63318475
5314;63316225
5315;63314092
5316;63312554
5317;63308748
5318;63304479
5319;63303007
5320;63301248
5321;63297419
5322;63288174
5323;63288174
5324;63288174
5325;63287019
5326;63287019
5327;63283736
5328;63283095
5329;63280448
5330;63278664
5331;63274872
5332;63274623
5333;63269327
5334;63266758
5335;63264636
5336;63264159
5337;63257093
5338;63257093
5339;63252648
5340;63252648
5341;63247341
5342;63245753
5343;63236206
5344;63233249
5345;63233249
5346;63233249
5347;63232460
5348;63230705
5349;63230395
5350;63229891
5351;63229891
5352;63226984
5353;63220999
5354;63216709
5355;63216342
5356;63216342
5357;63216342
5358;63216342
5359;63213392
5360;63213271
5361;63213271
5362;63212842
5363;63212461
5364;63212461
5365;63212461
5366;63212461
5367;63210987
5368;63210923
5369;63210923
5370;63209020
5371;63207425
5372;63206355
5373;63206355
5374;63202353
5375;63201027
5376;63199590
5377;63197760
5378;63197760
5379;63197002
5380;63194369
5381;63193737
5382;63193737
5383;63192215
5384;63191743
5385;63191743
5386;63191743
5387;63191743
5388;63191743
5389;63191743
5390;63191743
5391;63189920
5392;63187944
5393;63187008
5394;63185288
5395;63183821
5396;63178016
5397;63178016
5398;63177804
5399;63174690
5400;63174690
5401;63172629
5402;63170891
5403;63170891
5404;63166010
5405;63163772
5406;63163224
5407;63163224
5408;63162282
5409;63162282
5410;63157698
5411;63150294
5412;63150294
5413;63146246
5414;63145137
5415;63137941
5416;63131422
5417;63127541
5418;63124513
5419;63121232
5420;63121232
5421;63121232
5422;63119562
5423;63116527
5424;63115432
5425;63115133
5426;63114056
5427;63114056
5428;63114056
5429;63114056
5430;63112361
5431;63107752
5432;63104724
5433;63102506
5434;63099647
5435;63099572
5436;63096551
5437;63096099
5438;63094493
5439;63093822
5440;63093669
5441;63093669
5442;63092880
5443;63091294
5444;63090413
5445;63088647
5446;63088647
5447;63088647
5448;63082110
5449;63078560
5450;63078350
5451;63078350
5452;63078350
5453;63078350
5454;63078350
5455;63078350
5456;63078350
5457;63078350
5458;63076285
5459;63071085
5460;63070791
5461;63069892
5462;63069892
5463;63069892
5464;63069180
5465;63069180
5466;63064137
5467;63063028
5468;63063028
5469;63061130
5470;63060256
5471;63060256
5472;63059994
5473;63059994
5474;63059994
5475;63059670
5476;63053767
5477;63053030
5478;63052537
5479;63052252
5480;63052124
5481;63052124
5482;63052124
5483;63051862
5484;63047629
5485;63047629
5486;63045724
5487;63044647
5488;63042991
5489;63040606
5490;63028422
5491;63026453
5492;63026453
5493;63025141
5494;63023578
5495;63023578
5496;63023578
5497;63023286
5498;63022907
5499;63020895
5500;63017696
5501;63017696
5502;63013616
5503;63012197
5504;63012197
5505;63012197
5506;63012197
5507;63012197
5508;63012197
5509;63012197
5510;63011177
5511;63009443
5512;63006917
5513;63006917
5514;63006917
5515;63005929
5516;63004535
5517;63003440
5518;63000533
5519;62999444
5520;62998997
5521;62994632
5522;62990388
5523;62984481
5524;62984481
5525;62981909
5526;62978998
5527;62978514
5528;62968616
5529;62967603
5530;62966825
5531;62966063
5532;62964361
5533;62964361
5534;62964361
5535;62962307
5536;62962307
5537;62960765
5538;62960765
5539;62960765
5540;62959720
5541;62959720
5542;62956891
5543;62955775
5544;62955768
5545;62953888
5546;62949199
5547;62947013
5548;62946452
5549;62946452
5550;62946452
5551;62946452
5552;62944394
5553;62942532
5554;62940702
5555;62940702
5556;62935096
5557;62934770
5558;62932118
5559;62931799
5560;62931799
5561;62930074
5562;62927345
5563;62924833
5564;62924107
5565;62924107
5566;62924107
5567;62924107
5568;62924107
5569;62924107
5570;62922298
5571;62922298
5572;62922298
5573;62921036
5574;62914134
5575;62913872
5576;62912076
5577;62910207
5578;62910207
5579;62910207
5580;62909621
5581;62909621
5582;62909137
5583;62904108
5584;62904108
5585;62903853
5586;62901197
5587;62899604
5588;62899458
5589;62899458
5590;62895876
5591;62895876
5592;62894653
5593;62894653
5594;62894653
5595;62892111
5596;62888839
5597;62887947
5598;62887947
5599;62882708
5600;62880454
5601;62877141
5602;62877141
5603;62877141
5604;62877102
5605;62877102
5606;62877102
5607;62877102
5608;62876801
5609;62874405
5610;62872500
5611;62872450
5612;62872308
5613;62870086
5614;62868498
5615;62866789
5616;62866789
5617;62864489
5618;62860793
5619;62860793
5620;62860793
5621;62854947
5622;62854032
5623;62850870
5624;62848645
5625;62846605
5626;62846498
5627;62844967
5628;62844771
5629;62844771
5630;62843331
5631;62837225
5632;62837225
5633;62832018
5634;62828920
5635;62828920
5636;62828920
5637;62828920
5638;62828589
5639;62824950
5640;62824142
5641;62824142
5642;62823503
5643;62821121
5644;62818883
5645;62818082
5646;62816512
5647;62816512
5648;62815944
5649;62815549
5650;62811974
5651;62801318
5652;62794471
5653;62794286
5654;62794286
5655;62794286
5656;62793992
5657;62792157
5658;62789435
5659;62788550
5660;62787968
5661;62787822
5662;62786040
5663;62785629
5664;62783375
5665;62783375
5666;62783375
5667;62782316
5668;62780660
5669;62774337
5670;62768665
5671;62766454
5672;62764909
5673;62764332
5674;62758742
5675;62758742
5676;62756524
5677;62756524
5678;62756314
5679;62756314
5680;62755917
5681;62754943
5682;62751438
5683;62744949
5684;62739838
5685;62734606
5686;62733600
5687;62733600
5688;62733600
5689;62733600
5690;62733002
5691;62731478
5692;62731478
5693;62730650
5694;62730650
5695;62729413
5696;62729413
5697;62726958
5698;62725938
5699;62725532
5700;62722988
5701;62722988
5702;62722931
5703;62722123
5704;62719935
5705;62719935
5706;62719935
5707;62719472
5708;62718527
5709;62717749
5710;62717382
5711;62717286
5712;62714735
5713;62714735
5714;62713448
5715;62712912
5716;62712734
5717;62712079
5718;62712079
5719;62712079
5720;62712079
5721;62710847
5722;62710847
5723;62710847
5724;62698455
5725;62697734
5726;62696479
5727;62696479
5728;62696479
5729;62689787
5730;62689214
5731;62689214
5732;62689214
5733;62689214
5734;62689214
5735;62689214
5736;62689214
5737;62689214
5738;62689214
5739;62689214
5740;62689214
5741;62689214
5742;62689214
5743;62688571
5744;62686823
5745;62685529
5746;62685529
5747;62685155
5748;62685155
5749;62684893
5750;62682216
5751;62681541
5752;62681445
5753;62680998
5754;62680140
5755;62679768
5756;62679768
5757;62679309
5758;62678246
5759;62674714
5760;62672834
5761;62672229
5762;62670858
5763;62669247
5764;62669247
5765;62667004
5766;62666240
5767;62666240
5768;62666240
5769;62665366
5770;62664143
5771;62664143
5772;62658877
5773;62657978
5774;62657978
5775;62657978
5776;62654074
5777;62652746
5778;62652340
5779;62650485
5780;62650485
5781;62650485
5782;62645506
5783;62645506
5784;62645506
5785;62645506
5786;62645506
5787;62645506
5788;62645506
5789;62645381
5790;62638974
5791;62637445
5792;62637445
5793;62637153
5794;62635679
5795;62635483
5796;62635259
5797;62635145
5798;62632843
5799;62631549
5800;62629288
5801;62629288
5802;62627248
5803;62626993
5804;62626185
5805;62621124
5806;62618313
5807;62616878
5808;62616878
5809;62616878
5810;62616337
5811;62614126
5812;62612189
5813;62611475
5814;62607039
5815;62606108
5816;62605440
5817;62605173
5818;62601043
5819;62601043
5820;62601043
5821;62600799
5822;62600742
5823;62599329
5824;62599329
5825;62598280
5826;62598280
5827;62598280
5828;62598280
5829;62597926
5830;62597342
5831;62597239
5832;62596678
5833;62596393
5834;62596393
5835;62591460
5836;62591460
5837;62591460
5838;62585564
5839;62585564
5840;62584850
5841;62581911
5842;62580656
5843;62575470
5844;62575470
5845;62572606
5846;62571408
5847;62570701
5848;62570612
5849;62565070
5850;62565070
5851;62562672
5852;62558396
5853;62557732
5854;62557732
5855;62557732
5856;62556185
5857;62553310
5858;62553246
5859;62553246
5860;62553246
5861;62552920
5862;62552920
5863;62550435
5864;62550143
5865;62546668
5866;62546668
5867;62546668
5868;62542883
5869;62542883
5870;62542634
5871;62542196
5872;62542196
5873;62540042
5874;62540042
5875;62540042
5876;62538194
5877;62538162
5878;62537701
5879;62534114
5880;62534114
5881;62534114
5882;62533756
5883;62533496
5884;62529551
5885;62529551
5886;62529551
5887;62529551
5888;62529302
5889;62529302
5890;62529302
5891;62527917
5892;62526651
5893;62526651
5894;62526231
5895;62524376
5896;62524013
5897;62521323
5898;62519589
5899;62519589
5900;62518793
5901;62518793
5902;62518633
5903;62517531
5904;62513223
5905;62509399
5906;62508169
5907;62507754
5908;62504078
5909;62500172
5910;62497388
5911;62494787
5912;62494787
5913;62493653
5914;62491517
5915;62490803
5916;62490803
5917;62490803
5918;62489085
5919;62484138
5920;62483787
5921;62483787
5922;62481430
5923;62478683
5924;62474279
5925;62472716
5926;62471742
5927;62469613
5928;62469549
5929;62468162
5930;62468162
5931;62467982
5932;62464573
5933;62464573
5934;62464573
5935;62462451
5936;62462451
5937;62457244
5938;62457041
5939;62455948
5940;62454764
5941;62453751
5942;62450342
5943;62450342
5944;62446881
5945;62446415
5946;62442395
5947;62442395
5948;62438913
5949;62438913
5950;62438913
5951;62438913
5952;62438913
5953;62438913
5954;62438913
5955;62438913
5956;62438030
5957;62438030
5958;62434676
5959;62434676
5960;62433250
5961;62433250
5962;62433250
5963;62431146
5964;62429857
5965;62429565
5966;62429031
5967;62427265
5968;62427265
5969;62427265
5970;62426576
5971;62426576
5972;62425937
5973;62424059
5974;62423427
5975;62419261
5976;62417552
5977;62416105
5978;62412854
5979;62410629
5980;62409751
5981;62409751
5982;62409751
5983;62409751
5984;62409751
5985;62409751
5986;62409751
5987;62409751
5988;62409751
5989;62409751
5990;62405016
5991;62404590
5992;62403976
5993;62403531
5994;62403531
5995;62403136
5996;62395974
5997;62395974
5998;62395974
5999;62395974
6000;62395974
6001;62395974
6002;62394801
6003;62394153
6004;62392896
6005;62390849
6006;62390482
6007;62388307
6008;62388307
6009;62388307
6010;62387842
6011;62386427
6012;62384935
6013;62377435
6014;62377079
6015;62377079
6016;62377079
6017;62377079
6018;62376244
6019;62374058
6020;62374058
6021;62365493
6022;62365493
6023;62365493
6024;62363097
6025;62362440
6026;62362369
6027;62362369
6028;62362369
6029;62362369
6030;62361751
6031;62361438
6032;62360681
6033;62359608
6034;62359608
6035;62359608
6036;62359608
6037;62358253
6038;62358011
6039;62355517
6040;62354881
6041;62351650
6042;62350477
6043;62350477
6044;62348191
6045;62348191
6046;62348191
6047;62347260
6048;62345640
6049;62340013
6050;62334786
6051;62333524
6052;62332372
6053;62332372
6054;62332319
6055;62331391
6056;62330898
6057;62329077
6058;62323042
6059;62319791
6060;62315362
6061;62314627
6062;62313525
6063;62312829
6064;62312829
6065;62312829
6066;62312829
6067;62311321
6068;62310931
6069;62308535
6070;62308535
6071;62307903
6072;62305927
6073;62304490
6074;62303214
6075;62300385
6076;62295109
6077;62294199
6078;62294199
6079;62292771
6080;62287824
6081;62287354
6082;62286195
6083;62286195
6084;62282407
6085;62278832
6086;62278832
6087;62278227
6088;62278202
6089;62278056
6090;62276169
6091;62271624
6092;62271492
6093;62268507
6094;62267070
6095;62267070
6096;62266004
6097;62266004
6098;62264811
6099;62263143
6100;62263143
6101;62262995
6102;62262995
6103;62261530
6104;62258872
6105;62256597
6106;62255584
6107;62253245
6108;62252467
6109;62238535
6110;62237910
6111;62237643
6112;62237643
6113;62237643
6114;62236203
6115;62236203
6116;62236203
6117;62235902
6118;62235902
6119;62235902
6120;62235902
6121;62235902
6122;62235902
6123;62235902
6124;62235902
6125;62235902
6126;62235902
6127;62235902
6128;62235902
6129;62235902
6130;62235902
