CodeCIS;ID_gp_gen
64419210;521
64419694;346
64420401;1223
64422384;1052
64422676;1214
64425341;1324
64429756;600
64430025;346
64431166;57
64431294;795
64431910;812
64432503;447
64432962;715
64433473;30
64433523;666
64435061;1326
64435289;1587
64435410;1312
64436163;323
64438171;719
64439241;9
64439316;827
64441025;1474
64444441;1468
64448518;562
64450063;813
64450316;704
64452609;1635
64452922;1491
64456899;948
64457346;1307
64457442;1448
64457467;912
64460239;1266
64460520;158
64461572;656
64461800;450
64462343;280
64463324;593
64463420;1294
64463580;917
64463662;1607
64467657;1329
64468061;1486
64468759;1266
64469583;677
64470824;150
64473140;384
64473959;345
64475248;712
64475764;1381
64476332;884
64478080;894
64479008;265
64479727;1704
64483490;354
64484293;170
64485406;1215
64487229;1035
64487282;1171
64487357;851
64487446;1455
64487688;309
64489810;145
64491327;1442
64492112;756
64493666;862
64493890;1420
64494476;1652
64497629;206
64498745;1583
64500146;1120
64500961;1601
64501892;1279
64502115;494
64503288;1641
64503651;1519
64505047;1738
64505061;99
64506804;1385
64506957;367
64507226;1089
64509558;1326
64510496;615
64512668;1691
64514110;286
64515956;242
64516435;1269
64516894;146
64517099;276
64519965;1435
64520234;649
64520316;1099
64520387;1036
64521852;281
64522114;1323
64522751;819
64523554;1573
64525733;801
64528829;762
64529639;148
64530253;1262
64532539;446
64532770;471
64533356;706
64535318;1401
64536295;21
64539188;622
64539416;150
64542704;53
64544018;711
64544979;1031
64546663;972
64547128;1363
64548187;1325
64549684;1270
64550843;157
64552068;1012
64552794;366
64554051;610
64557364;145
64557453;550
64558256;119
64559600;1324
64560944;1587
64560951;82
64561462;994
64562087;917
64563132;389
64564711;1477
64564736;1228
64565845;837
64566502;1380
64569231;895
64571766;159
64572537;914
64573315;332
64574082;1377
64574239;1376
64576012;766
64576464;1448
64577534;15
64577819;138
64578892;968
64579019;1068
64579108;1246
64582182;324
64582563;1787
64586017;531
64587553;1586
64589522;500
64593008;1425
64593129;827
64593392;957
64593428;7
64593766;1398
64594722;1184
64595144;1213
64596029;1539
64597818;303
64598208;894
64598514;1721
64599178;1361
64599534;1461
64599993;1722
64603769;102
64604935;831
64604981;1179
64606861;1381
64607301;103
64610055;1099
64610112;1033
64612088;1216
64612540;467
64613845;964
64614712;478
64615248;79
64615675;1259
64616485;1549
64617270;771
64620665;1367
64620722;1638
64621863;850
64622680;582
64622919;639
64629002;1275
64631188;1297
64631754;1148
64632646;502
64633851;1227
64634775;1236
64634871;574
64634939;1569
64635418;1264
64635578;387
64635603;787
64636228;1676
64636573;159
64636979;811
64637903;1120
64639263;1417
64639719;716
64640867;58
64641015;1476
64641168;1685
64642188;1314
64643856;932
64644709;462
64645309;802
64645444;308
64645960;1148
64647819;1126
64648458;623
64650740;53
64651504;1125
64652264;699
64653010;1502
64656227;1072
64656654;1385
64657756;284
64658025;1679
64658210;723
64658228;1121
64661021;235
64661690;1419
64661854;540
64662917;980
64664996;1242
64665856;1278
64667266;446
64669331;893
64671670;125
64671866;304
64672103;150
64672313;78
64672555;1040
64673002;1664
64674403;50
64674937;451
64674983;340
64675900;1313
64676030;554
64676596;1576
64676945;1506
64677303;704
64679350;1040
64681077;1194
64681216;397
64683217;1393
64683911;1519
64684319;217
64686163;656
64686359;1649
64687386;373
64689437;801
64691363;1267
64692337;1032
64696702;496
64698571;323
64700264;755
64700905;840
64701035;342
64705311;437
64705546;622
64706096;1323
64707020;96
64707814;1072
64708108;824
64708300;341
64709847;70
64710550;971
64711296;1314
64711759;418
64712373;387
64713443;1002
64713742;1313
64713856;202
64714709;351
64715729;1199
64716254;301
64716418;131
64718255;1383
64718440;971
64718764;1027
64720320;680
64721696;1111
64722467;1271
64723206;795
64723380;1249
64725100;159
64725253;1372
64726309;822
64726597;1493
64726693;265
64726711;600
64726750;1497
64727464;148
64727471;1402
64728826;615
64731103;165
64731377;1401
64731772;1664
64732162;1252
64733360;1351
64736787;1026
64738083;495
64738350;1100
64741154;1689
64741955;1091
64742740;1146
64743949;106
64744218;733
64746201;1246
64746219;406
64746240;1181
64748031;1249
64748145;1453
64749749;1251
64752147;29
64753085;1258
64754205;32
64755271;1651
64758381;994
64758851;1308
64760254;1783
64762173;413
64766264;1378
64766442;1314
64766816;401
64767722;331
64771724;471
64772993;111
64773102;1217
64775128;245
64775562;289
64776785;1489
64776881;199
64777862;901
64778010;1546
64778900;882
64780520;1105
64781540;883
64783025;1302
64783616;128
64784675;1329
64784789;754
64784981;526
64786092;635
64790984;72
64791577;449
64793585;538
64793934;137
64794025;101
64794203;1307
64794751;1748
64795860;33
64798333;1536
64801263;94
64801466;813
64801822;345
64802027;837
64803271;1484
64803410;593
64804334;367
64806919;711
64807138;764
64807309;1037
64807679;1248
64807985;1274
64808286;1422
64809598;354
64809705;675
64810878;1174
64812498;142
64813949;657
64814983;258
64815067;1340
64816831;436
64820491;1733
64820630;76
64820751;43
64821401;1155
64821860;587
64822161;1378
64822802;948
64823053;790
64823509;420
64823562;14
64825983;649
64826590;794
64828463;1068
64828545;961
64828794;200
64829519;1540
64831477;372
64832814;952
64833033;758
64834085;26
64834701;557
64834936;891
64835212;1176
64836218;1667
64836474;657
64840348;1348
64842776;381
64847741;80
64847937;630
64848430;422
64848754;803
64848868;1707
64848925;1552
64849151;756
64849589;1251
64851992;1603
64852927;462
64853413;1359
64853979;615
64854287;284
64854807;846
64855318;198
64855371;1209
64855713;1025
64859537;941
64859633;1642
64859811;1244
64860048;819
64860361;630
64860386;698
64860774;1259
64861004;449
64861673;1736
64862113;448
64862526;1255
64862921;1101
64863635;305
64863980;493
64866097;954
64866909;497
64867174;923
64867427;986
64869104;340
64869766;21
64870843;1361
64872666;110
64873309;886
64873679;32
64873825;309
64874592;1120
64874891;212
64876127;694
64876757;590
64877948;1282
64878644;699
64879479;911
64879575;97
64882258;150
64882703;156
64883869;1724
64885749;531
64885845;1314
64888574;387
64889224;1666
64889982;1502
64890625;498
64891296;615
64891645;730
64891741;467
64892042;1328
64892601;562
64892925;690
64894794;1332
64894972;1068
64895394;1495
64895526;711
64896343;1313
64898084;1119
64899528;1550
64899898;72
64900101;78
64903001;1625
64907754;1290
64907971;346
64910412;840
64911471;593
64911770;1322
64911877;21
64913045;1245
64913426;1399
64914777;655
64915021;544
64915943;1791
64916550;713
64917652;1499
64917990;379
64921540;883
64921693;146
64922382;419
64924814;1072
64925631;1223
64925873;870
64926765;1105
64927333;1712
64928570;812
64929277;460
64930226;290
64930518;77
64930525;1232
64930906;1403
64931673;353
64932120;730
64933293;1095
64933635;827
64935472;1163
64936439;1322
64937199;1607
64937530;470
64937683;784
64937733;7
64938536;1100
64939766;309
64940633;10
64941258;284
64941386;863
64941404;119
64941728;113
64942100;510
64944012;1598
64944927;664
64944934;616
64946508;42
64946757;1519
64947414;31
64948936;243
64949002;135
64949486;309
64949625;1313
64952190;788
64957305;1671
64957465;1401
64959231;1029
64959295;629
64959427;1257
64960760;1381
64961378;566
64962170;400
64964591;1195
64967356;1591
64967484;550
64968127;622
64969453;1278
64969873;1036
64970338;1608
64970427;972
64971365;782
64975132;1125
64975157;947
64976070;1460
64978071;1406
64979127;1376
64979294;1279
64979305;1127
64980720;1120
64982194;1485
64983766;1045
64983773;1259
64986762;1484
64986919;681
64988770;189
64989281;309
64989527;1750
64990230;935
64990579;1607
64991282;1250
64993924;490
64997342;350
64999959;408
65001388;1331
65001986;762
65002725;748
65003528;1251
65004263;616
65004968;304
65005479;1004
65005721;550
65006093;1499
65008728;1670
65009214;148
65009278;670
65010896;969
65011037;812
65012267;630
65012445;479
65013910;750
65014058;1612
65014229;537
65014745;845
65016707;321
65016842;804
65017150;694
65017848;1150
65018658;629
65019468;1790
65021031;187
65021818;462
65021832;968
65024515;1630
65024764;1175
65025026;2
65025364;766
65028022;333
65028570;1219
65029576;893
65029882;562
65030856;915
65031278;972
65031328;722
65031417;451
65033304;595
65033756;1446
65035230;436
65035846;1409
65035967;756
65038760;1574
65039289;968
65039517;729
65039741;1670
65040811;672
65041144;1747
65042709;622
65043177;1103
65043451;1170
65043939;705
65050652;1548
65052692;1747
65052799;997
65054729;740
65055820;1573
65057814;1418
65058282;968
65060956;1336
65061182;1307
65061780;851
65063233;110
65063322;1096
65064520;1022
65065017;617
65065736;635
65065818;849
65066770;275
65067139;67
65068102;345
65069229;113
65070509;1546
65070886;1412
65073188;1394
65074475;630
65074589;1322
65075552;883
65077051;1434
65078139;1025
65078623;1336
65079554;1410
65079846;280
65080478;187
65080738;102
65081377;1215
65084430;1176
65085169;623
65086189;1733
65086755;1357
65088852;1505
65090846;455
65094353;941
65095868;1258
65096870;1418
65099368;944
65100183;1241
65100379;723
65101513;189
65102309;11
65103126;554
65103304;1422
65108123;876
65108970;17
65109314;7
65109823;497
65109848;711
65110373;836
65110708;1329
65112755;1691
65116508;1150
65117097;451
65117396;942
65117670;1587
65118181;621
65118886;1198
65119632;83
65119657;521
65120061;968
65120702;353
65122219;637
65123812;429
65124280;243
65124558;1361
65124914;413
65126598;485
65127376;1391
65128250;171
65129174;1196
65131079;397
65131823;884
65132804;437
65133315;1110
65133532;1208
65133607;671
65133639;784
65133660;1418
65135519;74
65136489;562
65138223;478
65140320;726
65140886;891
65143010;793
65145431;1392
65145933;107
65146864;150
65148032;1314
65148121;1117
65149198;1568
65149401;498
65149821;915
65150204;461
65151498;1747
65151509;512
65151893;1154
65152899;188
65154252;464
65156050;407
65157330;468
65158667;1534
65158699;351
65158724;145
65159025;917
65159032;1347
65163486;136
65164104;1677
65165035;186
65166500;1308
65167545;1440
65167940;1376
65168309;290
65168323;917
65168960;156
65169457;641
65170801;700
65171903;148
65171910;350
65173904;719
65176633;850
65179070;446
65179106;940
65179113;1586
65179437;1254
65179483;1617
65179775;1501
65181566;29
65182102;216
65183581;145
65186111;448
65187099;1331
65187117;891
65187416;103
65188023;1441
65190921;1681
65195879;1199
65195943;294
65196479;1362
65197086;352
65198099;1247
65198334;1414
65198779;1126
65199404;1392
65199660;1635
65200162;849
65200340;1247
65202423;361
65203016;808
65203952;141
65204851;350
65205177;217
65206464;1387
65207541;1717
65208682;845
65209987;861
65210929;1776
65213010;1579
65213035;1374
65213665;451
65214468;1553
65214977;858
65215068;206
65216234;701
65216387;366
65216889;1505
65217119;425
65218235;1666
65218477;1470
65220275;711
65221637;915
65221726;1266
65222582;620
65224035;489
65224722;756
65225870;751
65227063;1313
65228012;1550
65228610;1416
65229114;494
65231460;14
65231791;1500
65232128;1488
65232651;1486
65233835;76
65235238;1287
65235359;82
65235590;1664
65239699;460
65241522;942
65243092;1239
65243224;971
65243256;847
65243466;473
65244963;1533
65245613;564
65247087;159
65247735;1212
65248246;1094
65249476;305
65249953;225
65250375;116
65250560;186
65250959;1261
65253528;150
65254676;824
65254758;389
65254854;784
65254879;468
65256474;902
65256606;1375
65259207;940
65261489;331
65261628;1418
65262018;923
65262477;380
65262744;850
65263440;1535
65264040;149
65264446;891
65265384;1627
65265651;1403
65267855;1404
65268042;310
65269781;1235
65270506;1464
65271985;1371
65272375;398
65274084;425
65274166;645
65274629;382
65275154;1573
65275948;147
65278054;620
65282234;1249
65282490;306
65283215;517
65283820;1506
65283877;1003
65284281;110
65285180;866
65287548;1008
65290583;1420
65290658;1147
65291272;1132
65291297;795
65292100;1693
65294076;923
65294293;777
65296084;1443
65301147;630
65303899;1332
65304442;933
65305327;33
65306016;300
65306169;1733
65306863;97
65309165;711
65310178;224
65310242;389
65311860;354
65312019;1493
65314130;1485
65314422;96
65315136;1744
65315798;791
65316156;489
65316206;1092
65317023;899
65317895;271
65320254;103
65320578;284
65322216;730
65322636;382
65323663;1106
65323898;1404
65324007;407
65324797;811
65326798;672
65330992;1091
65332662;1259
65332737;1607
65333230;1025
65333974;141
65334930;1489
65335345;352
65335733;801
65336041;971
65336568;726
65337271;551
65338359;973
65339379;804
65340100;952
65341896;891
65346765;354
65347326;1590
65347714;893
65347828;85
65347835;1187
65348759;1138
65348773;1235
65350781;1241
65353140;699
65354096;995
65355223;981
65356777;1652
65357943;1324
65358251;356
65358970;1380
65359652;1536
65361009;92
65361468;1519
65361703;321
65364681;1059
65365616;1152
65366472;78
65367065;657
65368683;1026
65369123;1778
65370047;99
65371195;762
65371341;1256
65372144;1061
65372571;748
65373164;242
65373285;136
65373698;1262
65374031;1140
65376662;979
65376705;297
65376801;187
65376908;1268
65378211;1147
65379092;1585
65379402;788
65381200;1691
65381862;1505
65382081;1359
65382505;1171
65383183;1
65383557;1409
65386749;396
65387769;712
65390338;366
65391283;199
65391842;1037
65393327;369
65393957;186
65394112;968
65394660;418
65394952;500
65396608;1198
65397489;32
65398438;670
65399255;164
65400896;409
65401119;1475
65403127;1618
65403846;329
65407232;696
65407652;1079
65407780;1512
65409532;719
65410050;852
65410260;793
65410278;1802
65410328;711
65411280;1002
65413922;853
65416644;366
65417810;1715
65418143;1620
65419708;1469
65419882;1267
65420621;1555
65421470;933
65421851;1365
65422953;1156
65423329;968
65424299;670
65424833;1316
65425561;433
65427676;1221
65429353;195
65430658;92
65430708;865
65431361;1034
65432189;1653
65432495;791
65433693;420
65435445;109
65436593;1694
65436636;1209
65436675;281
65436885;1479
65437229;1333
65440257;1546
65440620;175
65440969;1441
65441220;387
65442030;1500
65442685;500
65443214;1158
65444540;21
65445795;447
65448204;730
65449480;602
65450408;777
65450664;917
65451809;811
65452843;1174
65453190;1249
65453411;894
65454335;1250
65455960;288
65456667;1211
65460224;638
65460861;148
65462218;1262
65462403;1264
65462588;629
65463708;294
65464991;1609
65465495;726
65465716;1461
65466309;654
65466316;348
65467749;448
65469223;62
65470567;285
65471103;604
65471110;1005
65471256;848
65471270;97
65471822;1416
65473595;1106
65474658;69
65475176;349
65475443;380
65476666;248
65478037;756
65478140;1628
65479388;1119
65479580;711
65481357;236
65482612;1121
65483098;1103
65483582;903
65484054;705
65485074;257
65485245;690
65485665;302
65486532;1373
65488729;1633
65490018;1480
65490121;411
65490281;902
65492389;1430
65496590;616
65501151;1607
65501475;31
65502004;1105
65502207;410
65502762;1094
65503120;394
65503782;1105
65505630;1611
65505954;1041
65506020;511
65506814;1698
65508466;353
65510887;519
65511373;1119
65511544;1373
65512525;1550
65512799;26
65512856;413
65513666;827
65514241;1372
65514597;1509
65515119;272
65515432;420
65516000;387
65516032;119
65519167;1708
65519765;1267
65521531;930
65521773;1024
65522010;306
65523393;212
65523468;1025
65523475;299
65525152;289
65525280;1056
65525298;378
65527662;437
65528337;531
65529193;394
65529574;34
65529777;72
65533971;26
65534009;432
65534176;831
65534856;553
65536444;612
65537934;137
65539020;1686
65539091;730
65541548;158
65542326;1136
65542746;373
65543531;756
65545105;1390
65545646;1253
65545895;1407
65546901;436
65547063;1699
65547280;802
65547501;1451
65549908;1002
65550725;914
65550846;641
65554816;1786
65554855;301
65555398;777
65556347;467
65559973;1269
65562268;1649
65562898;955
65563402;1268
65565218;361
65565474;1255
65566430;133
65569273;678
65569348;1423
65569444;107
65570603;1714
65571438;1022
65571737;1036
65573720;784
65576620;1502
65576684;387
65576937;947
65579520;804
65581090;350
65581507;853
65582420;1391
65583611;374
65584300;913
65585384;272
65586116;940
65586187;1026
65587015;1126
65587620;352
65587816;602
65588277;1111
65589393;306
65589639;1714
65589692;272
65591063;449
65591412;1339
65592763;213
65594376;882
65596092;969
65597002;78
65597714;1386
65598392;1258
65599067;1241
65599341;451
65601415;326
65602182;777
65602549;1392
65603156;381
65603284;625
65603398;700
65603633;1046
65604030;451
65604468;435
65605189;1470
65605545;1125
65606743;56
65607350;436
65612340;1271
65613289;850
65613353;282
65614455;368
65615023;28
65616470;191
65616965;616
65617572;232
65618215;751
65618628;837
65619445;79
65619527;1713
65619580;886
65620522;434
65621357;847
65621955;1046
65623326;791
65627869;623
65627926;352
65628540;379
65629489;364
65630096;500
65631198;1560
65632624;17
65633530;120
65634625;79
65636245;189
65637614;80
65637767;972
65637856;322
65637913;1236
65638748;562
65639202;1332
65641018;1257
65642223;1104
65642287;1111
65643325;1286
65644772;1629
65645073;1384
65646086;1270
65646848;32
65647786;622
65648219;1546
65648500;301
65649221;1283
65649698;1442
65649972;1757
65650469;597
65650743;915
65651044;656
65651329;996
65651382;1767
65651521;1765
65652406;1484
65653682;1039
65654179;1390
65654186;1418
65655384;1383
65657232;561
65657321;700
65658163;350
65658398;723
65658665;451
65660794;436
65660965;385
65661024;867
65662076;536
65662763;655
65663922;380
65664198;659
65664668;447
65664967;604
65667034;397
65667415;492
65668830;284
65670272;1737
65670297;303
65670322;236
65671495;372
65671584;1037
65672615;897
65672729;1312
65673877;401
65673980;76
65674089;791
65674790;1507
65675045;1214
65675166;1361
65676300;1336
65677053;1549
65677548;1381
65677893;884
65678792;1324
65681436;497
65681660;468
65681906;1244
65683309;299
65685993;1391
65686159;78
65687478;58
65688427;1606
65689002;914
65689333;1552
65691302;497
65691658;1490
65692233;14
65692450;1626
65693901;1716
65694106;864
65694177;195
65694191;619
65694469;164
65695884;764
65696662;57
65699110;447
65700160;106
65700616;1421
65701038;127
65701390;457
65707219;50
65708666;264
65708755;1490
65708762;1603
65708883;1250
65709095;1079
65711858;1698
65715600;841
65715632;1071
65715931;722
65716353;1131
65716563;1270
65717544;1199
65718888;820
65722018;1627
65722331;1019
65723604;1037
65724460;1207
65724841;1584
65725046;779
65725263;1089
65726148;811
65726187;1271
65727136;372
65727499;1417
65728238;1422
65728537;928
65728601;468
65729112;1587
65730641;677
65731654;1325
65734134;1071
65737881;1314
65739590;1065
65739633;621
65739672;310
65740030;1010
65740799;526
65742330;915
65742661;563
65743852;758
65745006;489
65751183;1075
65755751;1475
65756419;847
65761302;1227
65763036;192
65763132;1497
65764558;258
65765546;578
65768713;1733
65768745;310
65769893;713
65770358;1550
65770931;723
65771499;665
65771677;703
65772003;395
65773219;1436
65773258;300
65775864;655
65776902;863
65777420;1151
65777648;972
65780135;1184
65780473;848
65781027;723
65781618;1373
65785748;913
65786896;1548
65786907;159
65786914;1412
65787496;103
65788737;670
65789433;14
65793983;1296
65795735;442
65795863;782
65797622;372
65799655;1547
65799705;1520
65802133;184
65803331;861
65806466;732
65809811;1419
65812914;7
65815038;1127
65816567;853
65819403;754
65819809;498
65820028;21
65820455;1227
65821614;1249
65822933;884
65823679;442
65825737;1332
65826650;197
65828594;1547
65828929;675
65829066;1412
65830008;350
65830360;968
65832411;1606
65834394;1258
65835628;1353
65839434;265
65840148;1207
65842918;1547
65842957;81
65843062;1485
65843557;811
65843571;145
65846610;1649
65846731;705
65847210;1651
65850530;717
65851454;382
65851721;358
65855762;424
65857496;280
65857681;147
65857902;1362
65858420;1448
65861256;1040
65861594;1419
65862671;1075
65862956;1376
65864291;102
65865176;801
65865831;43
65866260;1139
65868763;272
65869452;1458
65869609;442
65870757;1262
65870796;792
65872950;280
65874385;1701
65878330;464
65878362;1100
65878914;985
65880178;671
65880420;197
65883338;249
65883886;275
65884618;1401
65888082;275
65889825;660
65889939;365
65893318;1754
65894174;1078
65896314;1322
65897327;1061
65899004;1405
65899367;306
65900339;409
65900346;1391
65902977;147
65904024;716
65904501;127
65906484;103
65907376;915
65908097;865
65909060;1585
65909683;446
65910155;259
65910326;331
65911969;952
65913639;1666
65914011;1171
65915266;1413
65916489;1519
65918166;1313
65918903;1095
65919186;1009
65919873;969
65921098;1095
65921931;747
65922894;849
65925659;575
65925723;1775
65926444;884
65927172;1210
65928057;1041
65933549;304
65934455;1154
65936584;237
65936883;795
65937298;449
65937818;1259
65938724;23
65940166;491
65940757;401
65946692;545
65946703;389
65949635;1092
65950071;1562
65951045;782
65953669;1710
65955054;413
65958239;1256
65959330;1125
65959736;1207
65959743;1343
65960119;460
65963243;597
65964950;1109
65969680;1314
65969730;863
65970533;294
65970775;1095
65973262;102
65973903;566
65974962;414
65976536;1579
65978380;1525
65978423;1375
65981266;1420
65981280;298
65981679;1639
65982158;754
65982507;1249
65982788;1094
65983662;1227
65985122;1418
65985542;1268
65987486;1545
65988086;1103
65988104;934
65988136;346
65988645;435
65991171;509
65991463;271
65993012;655
65993400;1687
65993464;1282
65994267;60
65995643;1119
65999410;1414
65999613;1032
66000321;237
66000410;1782
66001099;724
66003374;1643
66004031;564
66005293;113
66007700;102
66008492;146
66008617;1345
66010671;1751
66010949;1371
66011410;840
66011467;1091
66012868;1103
66013347;1247
66015693;195
66016628;1193
66017203;435
66017541;115
66019147;500
66019460;70
66023836;267
66023996;1406
66024386;7
66024831;1402
66028705;526
66029586;1253
66031135;1585
66032486;58
66032721;1711
66033225;86
66034206;1380
66035518;971
66036285;119
66036869;1296
66037184;1211
66039057;912
66040892;811
66041282;1710
66042039;350
66042644;562
66043358;60
66043963;367
66044086;1384
66045537;1183
66046272;148
66046596;1486
66048056;1395
66051294;1573
66051440;329
66051593;82
66053338;159
66055271;1578
66056398;1032
66058449;704
66058837;1644
66059394;370
66059533;1375
66060546;14
66063364;1755
66063916;189
66064046;431
66064313;372
66069082;903
66072057;370
66072114;1120
66075879;1041
66077168;140
66080004;1333
6608017100%;1527
66082514;921
66082724;148
66082820;33
66083616;1126
66084216;1322
66084611;1373
66086110;1226
66086174;1499
66086740;199
66086822;593
66087785;306
66089188;1345
66090023;1252
66090532;1486
66090991;82
66092483;1066
66092871;1404
66093051;1339
66093293;1120
66093934;1385
66095629;1479
66096161;968
66096713;495
66098792;242
66099467;1109
66101135;468
66101975;985
66102319;941
66102931;796
66104277;767
66104409;725
66104989;1094
66105571;17
66106869;266
66107736;756
66110077;1255
66110981;696
66112441;569
66114830;968
66116589;1132
66117506;750
66117666;910
66117965;700
66117997;1343
66118259;969
66119044;365
66120057;566
66123498;972
66124970;851
66125702;720
66126291;1290
66126409;960
66126875;1398
66127233;175
66127952;779
66128488;896
66132910;604
66134797;1235
66136175;1255
66136969;1278
66138735;1568
66138888;822
66139659;107
66139762;1246
66142160;888
66145053;804
66145765;1251
66146970;1195
66147392;164
66147613;1685
66148697;529
66148843;364
66150164;1313
66150246;332
66150367;1100
66151241;175
66152400;1673
66152667;893
66153032;367
66153192;1644
66153235;265
66153274;1509
66155179;1573
66156605;70
66156950;157
66156975;123
66157714;1548
66157988;1103
66158474;1494
66159149;1476
66160525;1402
66161755;941
66162063;623
66163507;1468
66166122;1617
66167509;1331
66169467;164
66169524;1361
66170487;1103
66170633;1266
66170989;434
66171354;722
66171532;1403
66172278;1176
66172552;752
66173953;825
66175242;1096
66176497;284
66177542;382
66177624;1280
66177841;715
66178466;1376
66179664;192
66180816;832
66181067;1283
66182315;188
66184743;271
66185521;1103
66185667;449
66186609;852
66186993;937
66187344;711
66188581;343
66189217;337
66191976;83
66192035;1509
66192569;927
66194303;948
66195309;1254
66196012;1159
66196083;1113
66197477;1280
66202636;690
66203033;1172
66203859;1360
66203873;670
66203898;952
66205899;1547
66209709;63
66209851;1487
66211012;389
66211731;1571
66216041;373
66216486;670
66218213;1074
66219105;1223
66219621;699
66220723;1251
66220997;1640
66221405;813
66221750;281
66223203;798
66224312;478
66225439;1262
66226772;777
66227027;133
66227664;923
66227874;649
66230799;1492
66231292;543
66231933;356
66232519;1247
66233813;1121
66234776;1384
66238511;1687
66238760;1300
66240875;111
66241856;260
66242285;450
66243024;715
66246173;1468
66248854;847
66252571;610
66252856;435
66253246;1572
66254857;934
66255336;321
66255471;484
66256064;1486
66256370;982
66257643;707
66258186;434
66259498;1777
66263322;364
66268312;1306
66268344;288
66268796;1637
66269154;1628
66270295;1567
66271447;1010
66271835;177
66273170;846
66275029;284
66276750;476
66277635;1485
66279248;448
66279287;913
66279344;1758
66281345;442
66282454;1434
66282739;426
66282810;1219
66283015;303
66283563;309
66284291;1039
66284448;1203
66284708;616
66285105;373
66285518;1269
66286285;521
66288222;757
66288329;1525
66288336;203
66288464;537
66289534;788
66289783;660
66290166;821
66290522;632
66292199;818
66292224;915
66292968;853
66293778;11
66295505;364
66296411;329
66297189;136
66297890;133
66298152;863
66299813;460
66299891;1267
66300735;470
66301762;345
66302120;1558
66302273;1574
66304210;1251
66304616;582
66304687;75
66305159;442
66305209;233
66306542;565
66306898;852
66311429;1241
66314514;1118
66315000;434
66315146;269
66315178;948
66315349;61
66315630;370
66315751;352
66316885;638
66317873;656
66318142;196
66319116;616
66319269;883
66319493;33
66320225;468
66320467;283
66322824;368
66324519;122
66324953;831
66325927;729
66328485;913
66328738;941
66329046;865
66329690;1244
66331314;623
66331392;914
66331570;1380
66332081;194
66333404;8
66334292;1267
66334381;848
66334926;326
66335031;156
66335088;1348
66335558;1243
66335825;1091
66336261;32
66337630;811
66340014;630
66340498;468
66343989;664
66346960;1507
66350332;711
66351224;103
66351548;451
66352600;969
66355322;196
66355660;1072
66359477;825
66361930;883
66362637;294
66363543;235
66363956;1421
66368608;1267
66368889;933
66370235;795
66370559;766
66371369;147
66371376;1498
66373135;1105
66373181;1269
66374924;1154
66375339;281
66377564;754
66377660;512
66378381;1278
66379323;1493
66379896;655
66380934;28
66383663;846
66384797;1643
66385187;1149
66385963;981
66387117;972
66387487;401
66387722;36
66388308;638
66390946;1751
66390978;511
66391546;743
66392267;1503
66394147;1497
66394873;762
66395110;112
66395740;1731
66395950;995
66396792;622
66396881;701
66397549;1417
66397937;1345
66398576;23
66399475;1256
66399710;103
66400536;1730
66400785;1381
66401264;1733
66401403;623
66401606;1343
66402996;413
66403692;1100
66407096;1410
66407826;1409
66407833;197
66409371;1105
66410690;1251
66410968;67
66411408;827
66413409;1597
66414482;588
66415335;74
66415919;145
66416259;980
66416661;971
66418833;1120
66424640;1197
66424715;381
66425614;1771
66425767;1327
66425888;62
66426680;124
66427298;1502
66427750;1733
66427896;675
66428489;1036
66428496;447
66429235;1226
66430643;782
66430942;630
66434780;368
66435195;941
66437367;1226
66437901;329
66437926;912
66438622;1082
66440064;615
66441419;602
66442631;1280
66444664;864
66450635;1685
66450806;1630
66452180;1037
66452892;1536
66454128;1429
66454466;272
66455340;1243
66456143;915
66456983;478
66458219;704
66459641;1248
66459972;770
66459997;77
66460184;1772
66460355;913
66460615;736
66464581;1384
66471451;923
66473032;275
66474102;1143
66475001;593
66475325;108
66475784;1028
66477066;930
66477810;972
66478595;69
66479124;1401
66479206;380
66479409;699
66479505;1046
66479537;992
66480201;1716
66480639;544
66482348;1608
66482647;1498
66484819;187
66485102;521
66487797;373
66488326;1457
66488568;1569
66488625;1323
66489175;1429
66490708;196
66493202;831
66496173;690
66497617;1239
66500369;980
66500390;801
66503041;1038
66503721;1485
66504830;768
66506404;1466
66507470;305
66508679;1246
66508736;1759
66508896;1545
66510954;1535
66511369;705
66511789;150
66511935;1112
66512407;327
66513612;600
66514664;1268
66514714;1270
66514842;952
66518260;713
66522013;1102
66525995;947
66526816;1255
66527793;1687
66528824;448
66530729;917
66530743;1546
66531838;109
66533294;1302
66534720;649
66535078;1417
66537392;724
66537773;719
66538291;349
66539322;1484
66542998;827
66544294;455
66544369;1285
66544465;207
66544554;1323
66545186;494
66546676;352
66552355;446
66552953;1730
66554616;1322
66555465;374
66556019;290
66557701;1475
66558098;462
66563273;624
66563558;1461
66564254;623
66565534;1396
66566668;849
66566892;1283
66567617;264
66567713;1685
66569358;1331
66572137;1574
66577967;227
66578478;623
66580333;1387
66581684;1558
66582900;927
66584214;207
66585953;23
66586208;419
66587947;1552
66587954;1253
66589617;1119
66589688;943
66589827;913
66593010;1033
66593028;1402
66593494;1569
66594774;434
66595171;914
66595239;615
66595328;119
66595463;1454
66596387;340
66596686;460
66596864;657
66597770;1663
66597902;1631
66598146;979
66599839;846
66603383;236
66603508;329
66603725;1469
66604802;1480
66605249;379
66605797;243
66605982;642
66607830;1340
66611519;1626
66612044;932
66612756;969
66613840;1036
66614262;1784
66614337;455
66614426;331
66617034;947
66619779;109
66620532;422
66625604;110
66626147;145
