CodeCIS;Code_substance
62678755;16849
62854527;16849
62931952;16849
63072454;16849
63168634;16849
63180946;16849
63308221;16849
63481077;16849
63482859;16849
63791791;16849
64117322;16849
64191283;16849
64506957;16849
64552794;16849
64674983;16849
64804334;16849
64869104;16849
65216387;16849
65390338;16849
65416644;16849
65629489;16849
65758562;16849
65889939;16849
66043963;16849
66119044;16849
66148843;16849
66153032;16849
66263322;16849
66295505;16849
66596387;16849
66627847;16849
66797785;16849
66834109;16849
66859596;16849
66971613;16849
67027289;16849
67035859;16849
67175074;16849
67298504;16849
67350239;16849
67818595;16849
68122911;16849
68238175;16849
68267102;16849
68448202;16849
68831503;16849
69243008;16849
69396317;16849
69513934;16849
69869001;16849
69962313;16849
60168515;16860
61048077;16860
61588778;16860
61926518;16860
61979289;16860
65090312;16860
65831505;16860
66823618;16860
67644397;16860
64091429;16890
67581349;16948
60530882;16951
61271062;16951
62518996;16951
65394952;16951
65991171;16951
68262500;16951
69422609;16951
61957392;17000
67911779;17000
65716620;17010
67538173;17010
69729088;17048
63690956;17055
61228659;17061
61923059;17061
62026621;17061
62348800;17061
63104628;17061
63386914;17061
63459312;17061
63643038;17061
64384688;17061
64586017;17061
65528337;17061
67817899;17061
67838110;17061
67932983;17061
67939013;17061
68411798;17061
68474866;17061
68497014;17061
68951100;17061
69170898;17061
60152436;17091
60386414;17091
64737775;17091
65991659;17091
62160702;17098
63404383;17129
66093902;17129
60008845;17150
60244525;17150
60274212;17150
60346626;17150
60420681;17150
60582719;17150
61117445;17150
61158552;17150
61274635;17150
61278936;17150
61344350;17150
61387280;17150
61528101;17150
61598886;17150
61684869;17150
61786735;17150
61983743;17150
62001372;17150
62083608;17150
62201138;17150
62217480;17150
62322104;17150
62427265;17150
62755917;17150
62824950;17150
62868498;17150
62922298;17150
62932118;17150
63104382;17150
63163224;17150
63337059;17150
63378604;17150
63515348;17150
63571101;17150
63738696;17150
63740918;17150
63979626;17150
64093184;17150
64115983;17150
64316274;17150
64478333;17150
64605923;17150
64767583;17150
64837010;17150
64875819;17150
65047243;17150
65107085;17150
65418143;17150
65512240;17150
65535851;17150
65573834;17150
65810824;17150
65919752;17150
66032721;17150
66046856;17150
66067708;17150
66118412;17150
66286011;17150
66490117;17150
66728771;17150
66905809;17150
67136790;17150
67181796;17150
67320527;17150
67592324;17150
67596066;17150
67627711;17150
67678175;17150
67821367;17150
67890947;17150
67901048;17150
67998759;17150
68074594;17150
68120650;17150
68204461;17150
68225352;17150
68341093;17150
68377958;17150
68509057;17150
68575185;17150
68604270;17150
68861083;17150
68874789;17150
69040082;17150
69063120;17150
69074298;17150
69123770;17150
69156724;17150
69158682;17150
69276232;17150
69278991;17150
69540251;17150
69734808;17150
69754337;17150
69828061;17150
69854234;17150
69982586;17150
64556383;17194
60396426;17256
60798510;17256
61004700;17256
61814540;17256
62130958;17256
62474215;17256
62728717;17256
63076285;17256
64005832;17256
64702347;17256
65198334;17256
65716353;17256
65999410;17256
66755220;17256
67491478;17256
68039999;17256
69244131;17256
65028022;17270
67875361;17283
61637983;17295
68745374;17295
60339254;17339
68415316;17339
69248521;17339
60357359;17407
60454662;17407
60620664;17407
60920487;17407
61071859;17407
61424743;17407
61471344;17407
61662050;17407
62075255;17407
62582187;17407
62824142;17407
62964589;17407
63344872;17407
63390930;17407
63451237;17407
63551390;17407
63976886;17407
64328579;17407
64350465;17407
64359642;17407
64578892;17407
64742740;17407
65021832;17407
65039289;17407
65058282;17407
65394112;17407
65423329;17407
66114830;17407
66118259;17407
66628995;17407
66690776;17407
66718567;17407
66832994;17407
67038905;17407
67508326;17407
67637812;17407
67732107;17407
67791479;17407
67827128;17407
67972216;17407
68631851;17407
69047251;17407
69093163;17407
69281126;17407
69441755;17407
69836147;17407
69368969;17426
60554513;17436
63690098;17445
60075370;17477
60179839;17477
60281114;17477
60282999;17477
60356727;17477
60466515;17477
60558248;17477
60616751;17477
60633658;17477
60720561;17477
60774438;17477
60826422;17477
60914025;17477
60963015;17477
61170825;17477
61203570;17477
61267758;17477
61270455;17477
61464150;17477
61558728;17477
61576943;17477
61578296;17477
61638238;17477
61706123;17477
61876289;17477
61926183;17477
62187806;17477
62287354;17477
62507697;17477
62539894;17477
62581637;17477
62723759;17477
62738782;17477
63071772;17477
63074380;17477
63098755;17477
63198855;17477
63202353;17477
63420708;17477
63451714;17477
63460581;17477
63602251;17477
63646109;17477
63658264;17477
63860433;17477
63983293;17477
64119540;17477
64127380;17477
64226300;17477
64400555;17477
64417355;17477
64426863;17477
64432962;17477
64438171;17477
64466174;17477
64639719;17477
64957305;17477
65154747;17477
65173904;17477
65409532;17477
65850530;17477
65904024;17477
66152400;17477
66177841;17477
66243024;17477
66332028;17477
66395740;17477
66400536;17477
66537773;17477
66552953;17477
66607848;17477
66645425;17477
66651741;17477
66657616;17477
66815596;17477
66905182;17477
66964914;17477
67100036;17477
67144513;17477
67439271;17477
67560127;17477
67630038;17477
67634830;17477
67827968;17477
67976474;17477
68001856;17477
68104646;17477
68108025;17477
68336954;17477
68826374;17477
68846206;17477
68983087;17477
69172109;17477
69186151;17477
69318101;17477
69419292;17477
69465172;17477
69489216;17477
69490072;17477
69722250;17477
69840327;17477
62844013;17513
69073431;17513
60902375;17537
63947653;17561
69471136;17561
60082062;17563
61853027;17563
67611486;17563
69654600;17563
69849244;17563
61038663;17575
62711696;17575
67719775;17575
68635586;17575
66565705;17590
60552277;17624
64361127;17624
65131474;17624
67892688;17624
60156089;17637
61599842;17637
61662634;17637
61924200;17637
62398529;17637
62779028;17637
62794254;17637
63140873;17637
64069322;17637
64270784;17637
64890625;17637
65149401;17637
65819809;17637
66624324;17637
67949737;17637
68700817;17637
69193861;17637
69653466;17637
67114406;17703
61593597;17705
69944429;17705
60083132;17723
60126594;17723
60170224;17723
60217108;17723
60226979;17723
60265252;17723
60451762;17723
60456154;17723
60457822;17723
60507086;17723
60530925;17723
60660616;17723
60748831;17723
60822192;17723
60841335;17723
60845134;17723
60866178;17723
60898838;17723
60908912;17723
61168144;17723
61229120;17723
61410900;17723
61435661;17723
61779406;17723
61810086;17723
62022612;17723
62040845;17723
62113318;17723
62586367;17723
62639275;17723
62702619;17723
62705654;17723
62740801;17723
62851214;17723
62891109;17723
62981923;17723
63104838;17723
63202499;17723
63216709;17723
63227972;17723
63362240;17723
63438147;17723
63488196;17723
63499933;17723
63739570;17723
63996294;17723
64050126;17723
64117856;17723
64191689;17723
64208220;17723
64290413;17723
64298919;17723
64450316;17723
64677303;17723
64891645;17723
64932120;17723
65000788;17723
65023242;17723
65039517;17723
65216234;17723
65448204;17723
65539091;17723
65771677;17723
66058449;17723
66325927;17723
66396881;17723
66458219;17723
66627053;17723
66669650;17723
67216628;17723
67305219;17723
67367256;17723
67376675;17723
67398796;17723
67673769;17723
67722611;17723
67765751;17723
67974498;17723
68256216;17723
68268955;17723
68316389;17723
68362319;17723
68526081;17723
68664125;17723
68722386;17723
68880774;17723
68895395;17723
69140990;17723
69207204;17723
69250369;17723
69339992;17723
69501565;17723
65715632;17760
65734134;17760
60051024;17778
63241491;17778
64307268;17778
65150485;17778
67253128;17778
67454056;17778
60462659;17878
61482173;17878
61685711;17878
61785366;17878
62170486;17878
62202005;17878
62715513;17878
62822230;17878
62828870;17878
62983657;17878
63152345;17878
63179965;17878
63431640;17878
63439683;17878
64287253;17878
64419961;17878
64777862;17878
64976070;17878
65196479;17878
65521773;17878
65857902;17878
67265949;17878
67301231;17878
67356046;17878
67567004;17878
67720261;17878
67876680;17878
68036070;17878
68257528;17878
68427877;17878
68440383;17878
68934841;17878
69855489;17878
62119972;17883
62964361;17883
66347329;17905
69150785;17905
63339238;18012
65408195;18012
66488073;18012
66498352;18012
60372215;18055
61729093;18055
62684103;18055
63076709;18055
63177843;18055
63670380;18055
68968199;18055
66417119;18063
67786749;18180
62082043;18207
64316502;18207
68666553;18207
69880154;18207
61697585;18254
63676077;18254
65534856;18254
66169741;18254
66805883;18254
68680058;18254
69346054;18254
61024717;18256
61566714;18256
62422243;18256
64840049;18310
65233689;18310
67367270;18343
67904304;18343
63185466;18380
64341893;18380
66751955;18380
68365525;18380
68530585;18380
69261892;18380
64895394;18408
66128246;18408
66701169;18408
68083369;18408
68727180;18408
69942798;18408
60602449;18411
63314092;18411
63964656;18411
64440763;18411
66735584;18411
68853909;18411
69009069;18411
69349794;18411
65501436;18426
64086193;18436
60650426;18454
68329792;18516
64796752;18542
61059636;18614
63444278;18614
67455069;18614
67658589;18614
67792499;18614
68789050;18614
62768665;18747
63475544;18747
63597509;18747
64613845;18747
67132571;18747
69278297;18747
60703220;18791
62440565;18791
63241491;18791
64127811;18791
64307268;18791
66716801;18791
66741822;18791
68035748;18791
68951698;18791
69019444;18791
66511020;18793
63572025;18812
60267171;18827
60949122;18827
61129497;18827
61623204;18827
61675795;18827
61996139;18827
62286576;18827
63005092;18827
63489405;18827
64027031;18827
64264685;18827
64487282;18827
64689437;18827
64810878;18827
65372863;18827
65382505;18827
65547280;18827
65914011;18827
66203033;18827
66500390;18827
66881233;18827
67319215;18827
67432729;18827
67516383;18827
67527910;18827
68278928;18827
68947422;18827
68994742;18827
69016117;18827
69023916;18827
69716450;18827
69922895;18827
67972497;18842
60072506;18851
61307028;18851
67550446;18851
60106848;18867
60211347;18867
60555469;18867
60689468;18867
61117406;18867
61145551;18867
61727306;18867
62251707;18867
63068064;18867
63822272;18867
64115976;18867
64392076;18867
65052799;18867
65533569;18867
66196083;18867
66879969;18867
67172690;18867
67324714;18867
67825052;18867
68259696;18867
68589847;18867
68646198;18867
68662722;18867
68710067;18867
68710989;18867
68727159;18867
68751765;18867
68946021;18867
68971188;18867
63548985;18884
63963045;18959
67131359;18959
68560233;19001
61235109;19022
63067592;19022
65512429;19022
63236206;19034
65864619;19034
66719612;19034
65166404;19039
61356349;19045
60614280;19075
65861879;19075
66229252;19075
62676989;19091
60163226;19141
66800338;19141
61388877;19143
65188856;19143
65460256;19164
67491631;19164
69176431;19164
69261401;19164
60468320;19236
61383855;19236
62026233;19236
62121674;19236
62139010;19236
62334028;19236
62395668;19236
62679978;19236
63357040;19236
63407479;19236
63587956;19236
63745833;19236
65410050;19236
65515642;19236
66095942;19236
66186609;19236
66306898;19236
66514397;19236
66643449;19236
68312864;19236
68592416;19236
68998922;19236
61142295;19237
62689470;19237
63893967;19237
65728925;19237
66415075;19237
67339449;19237
69372750;19237
69689672;19237
65017887;19402
60650789;19414
61722191;19414
65333974;19414
67061569;19414
60251352;19437
60284142;19437
67770677;19437
62979484;19473
65131474;19473
65271120;19473
66058417;19473
68583011;19473
61389541;19476
63734630;19476
64035359;19476
64563011;19476
65367581;19476
68403812;19476
68597477;19476
69449741;19476
67448384;19481
61156829;19483
69401038;19483
62024766;19486
62082709;19486
67871676;19486
61684869;19508
62201138;19508
62868498;19508
64875819;19508
66032721;19508
66490117;19508
66728771;19508
69278991;19508
60130354;19514
60246259;19514
61824381;19514
63840612;19514
64539697;19514
68758432;19514
61678528;19551
62017273;19551
63126635;19551
65483917;19551
69289055;19551
63046819;19558
63940790;19558
65042132;19576
68696906;19605
68046787;19692
60754332;19698
62173094;19698
63101055;19698
63352659;19698
63479642;19698
64833033;19698
65718888;19698
65743852;19698
66950569;19698
67086615;19698
68182805;19698
69143068;19698
69391195;19698
69594306;19698
65017887;19743
69604608;19743
63703784;19745
63987103;19745
60010967;19745
69960586;19745
60759938;19757
61242331;19757
67089141;19757
67948546;19757
69258056;19757
61178843;19770
62252570;19770
66029390;19770
66129309;19770
68916099;19770
60007437;19809
60113814;19809
60265932;19809
60386460;19809
60703487;19809
60772273;19809
60786892;19809
61041022;19809
61098183;19809
61201249;19809
61391955;19809
61411404;19809
61482159;19809
61580888;19809
61633579;19809
61676897;19809
61727174;19809
61796341;19809
61805662;19809
61830893;19809
62005075;19809
62019370;19809
62041484;19809
62047925;19809
62094280;19809
62443141;19809
62557522;19809
62615406;19809
62738704;19809
62847550;19809
62864852;19809
62866294;19809
62977177;19809
63082110;19809
63123849;19809
63366057;19809
63450263;19809
63591367;19809
63644599;19809
63661449;19809
63688631;19809
63757052;19809
63775196;19809
63925105;19809
63926641;19809
63974084;19809
63978976;19809
63998110;19809
64176801;19809
64179637;19809
64408331;19809
64430979;19809
64484329;19809
64572537;19809
64594633;19809
64680744;19809
65030856;19809
65050983;19809
65082753;19809
65149821;19809
65161752;19809
65168323;19809
65177678;19809
65221637;19809
65364681;19809
65384335;19809
65450664;19809
65462232;19809
65584300;19809
65616495;19809
65650743;19809
65689002;19809
65742330;19809
65907376;19809
65917317;19809
66279287;19809
66292224;19809
66328243;19809
66328485;19809
66331392;19809
66351950;19809
66399379;19809
66429947;19809
66456143;19809
66530729;19809
66595171;19809
66677825;19809
66709963;19809
66933705;19809
67008260;19809
67059408;19809
67111196;19809
67143532;19809
67180783;19809
67202055;19809
67379949;19809
67607954;19809
67737951;19809
67762488;19809
67767186;19809
67864735;19809
67931689;19809
68125932;19809
68212077;19809
68228761;19809
68232578;19809
68279250;19809
68294626;19809
68419357;19809
68424379;19809
68556498;19809
68567217;19809
68603720;19809
68666845;19809
68689484;19809
68722475;19809
68921356;19809
69068936;19809
69110520;19809
69112699;19809
69177024;19809
69289176;19809
69320216;19809
69329044;19809
69329539;19809
69377174;19809
69458053;19809
69466146;19809
69496132;19809
69514324;19809
69522513;19809
69770448;19809
69779664;19809
69780531;19809
69806588;19809
69868853;19809
69902323;19809
60325201;19859
62227567;19859
62580656;19859
61863110;19872
68722564;19872
60650173;19874
60715870;19874
61684869;19874
61983743;19874
62201138;19874
62427265;19874
62868498;19874
63740918;19874
66032721;19874
66728771;19874
67592324;19874
69063120;19874
69911176;19874
65599882;19922
65228980;19933
66741822;19933
67252581;19933
68546810;19933
60249796;19944
60713079;19944
61444322;19944
64760254;19944
65554816;19944
66614262;19944
68716209;19944
68924929;19944
69642982;19944
61174122;20030
61386545;20030
62334786;20030
64540361;20030
64711759;20030
65394660;20030
67297982;20030
67298721;20030
68739019;20030
69161632;20030
60429075;20038
60703220;20038
63542128;20038
64609658;20038
65152536;20038
68284849;20038
69176431;20038
69261401;20038
60242321;20052
60707788;20052
61592762;20052
61717276;20052
62395974;20052
66330568;20052
66865211;20052
67312950;20052
67411667;20052
67540690;20052
68150775;20052
69086891;20052
69497348;20052
63039792;20134
63986567;20134
60645557;20245
60917345;20245
62404793;20245
62966063;20245
63513354;20245
66543281;20245
67619892;20245
69543678;20245
69688620;20245
69777706;20245
69811279;20245
60767155;20256
61403425;20256
61499240;20256
61556809;20256
62129888;20256
63992417;20256
64847937;20256
64860361;20256
65012267;20256
66430942;20256
67164971;20256
68181404;20256
68383021;20256
68412722;20256
68832758;20256
68880233;20256
69018164;20256
69347028;20256
69413460;20256
66396810;20262
68230659;20386
60226897;20394
60994733;20394
61156302;20394
61831995;20394
61983729;20394
62182563;20394
62725176;20394
64473959;20394
64801822;20394
65068102;20394
66192398;20394
67395654;20394
68477734;20394
69250554;20394
69301899;20394
69791937;20394
69871657;20394
63894229;20433
63898099;20433
64793382;20433
65558647;20441
68771419;20441
64493883;20515
60946941;20540
60989978;20540
61937888;20540
63951114;20540
63958735;20540
64127672;20540
64493666;20540
65209987;20540
65803331;20540
67093136;20540
67901945;20540
68371745;20540
69116854;20540
69771614;20540
69763208;20638
61678528;20653
65069624;20653
69575843;20653
63301248;20676
60131132;20740
60595727;20740
64889982;20740
65602428;20740
66010671;20740
67935602;20740
60670489;20754
62217480;20789
62932118;20789
64895309;20789
65487851;20789
66905809;20789
67901048;20789
68204461;20789
69040082;20789
62727540;20819
64117692;20819
65359150;20819
69289055;20819
69341445;20819
69736225;20819
61749306;20833
66672707;20850
60938186;20863
60111101;20879
60208447;20879
60355027;20879
62083608;20879
63163224;20879
64115983;20879
64700264;20879
64837010;20879
66809426;20879
67282578;20879
67678175;20879
68575185;20879
68603460;20879
68617360;20879
61300756;20884
62553246;20884
66710887;20884
67721541;20884
69941269;20884
60303404;20890
60649986;20890
60786337;20890
61184700;20890
61572507;20890
61587466;20890
61738808;20890
61766832;20890
61913385;20890
62176877;20890
62373974;20890
62430966;20890
63478939;20890
63652717;20890
64137353;20890
64696702;20890
64738083;20890
64866909;20890
65109823;20890
65352330;20890
65681436;20890
65691302;20890
66096713;20890
66961409;20890
67018272;20890
67515484;20890
68353836;20890
68906660;20890
68987922;20890
69104026;20890
69710351;20890
69946106;20890
65514241;20900
65781618;20900
66740318;20900
69167489;20900
60120812;20915
60306813;20915
65043939;20915
65484054;20915
66511369;20915
66782833;20915
67243333;20915
69123578;20915
69862722;20915
64210075;20950
69537173;20950
64307631;21037
60595727;21050
64889982;21050
66010671;21050
60108870;21053
60214350;21053
60989800;21053
61090375;21053
61665915;21053
61709621;21053
61837197;21053
61885402;21053
62231576;21053
62526313;21053
62637445;21053
62934083;21053
63516425;21053
63625079;21053
64429514;21053
64794025;21053
64801263;21053
66318480;21053
66981696;21053
67318234;21053
68042657;21053
68078991;21053
68080825;21053
68170799;21053
68218639;21053
68356259;21053
68762516;21053
68790106;21053
69283419;21053
69688360;21053
60214902;21070
67417620;21070
61052638;21071
63893967;21101
62439997;21102
62238535;21129
60151601;21139
61347389;21139
64059132;21139
61388877;21151
64653284;21151
66259605;21151
60386663;21171
61165034;21178
63802533;21178
60574804;21183
67390671;21200
68131426;21200
65014909;21249
68986222;21268
67044107;21331
69890458;21331
66263436;21352
69037684;21352
69236394;21352
61400703;21365
63210923;21365
65766192;21365
63536431;21368
67941893;21368
63816522;21374
61006320;21497
61551064;21497
65130778;21497
62386427;21510
66048871;21510
69133241;21510
60051024;21562
61246956;21562
61946727;21562
62072907;21562
62574315;21562
63429066;21562
68779654;21562
69372750;21562
60784674;21575
66989351;21658
62434676;21697
69508524;21707
63558075;21771
69129129;21825
61006893;21844
68373461;21844
65894676;21849
67148465;21849
67675873;21849
62691806;21863
64426906;21873
66409802;21875
66527665;21875
66673182;21875
60549391;21888
61849961;21888
63025935;21888
63036255;21888
63120714;21888
65150204;21888
66558098;21888
67032076;21888
68314018;21888
68945058;21888
61086964;21899
62469307;21899
69010395;21899
69736225;21899
69764527;21899
65099902;21935
60080232;21962
63889431;21962
66692236;21962
69248005;21962
63931033;21973
62786040;22002
62138435;22022
62139989;22022
64573023;22106
69438937;22107
66011780;22114
60307630;22155
62083608;22155
63163224;22155
64115983;22155
66369763;22155
67678175;22155
68575185;22155
61767507;22203
64132502;22203
68804011;22217
69033757;22217
61710470;22273
62000612;22273
62048906;22273
62516778;22273
65156805;22273
67126682;22273
67642154;22273
68502148;22273
60968585;22322
61051785;22322
61128477;22322
61407060;22322
62688571;22322
63013616;22322
64488313;22322
67429811;22322
67911715;22322
67934219;22322
62494470;22324
63828371;22324
68760013;22324
67955583;22328
69996970;22328
61631770;22336
67031711;22336
69733040;22336
69784540;22336
61505095;22338
60158147;22364
60766975;22364
60782890;22364
60848739;22364
60851678;22364
61609959;22364
62725621;22364
62734983;22364
62870741;22364
62928283;22364
63201536;22364
63316766;22364
63855240;22364
64147835;22364
64162883;22364
64212457;22364
64944934;22364
65004263;22364
65460224;22364
65496590;22364
65616965;22364
66284708;22364
66316885;22364
66319116;22364
66388308;22364
66785587;22364
67229134;22364
67270558;22364
67275338;22364
67320146;22364
67647055;22364
69206885;22364
69207994;22364
69232741;22364
69386789;22364
69674122;22364
69895658;22364
69979597;22364
64805297;22444
68185160;22465
69330705;22465
60100877;22466
61846762;22466
63591495;22466
63760582;22466
64409255;22466
65845800;22466
67056604;22466
67702384;22466
62934635;22546
68113517;22546
61380695;22567
60208447;22650
63163224;22650
63961902;22650
64837010;22650
67563080;22650
60034936;22692
60347710;22692
60502840;22692
60557096;22692
60693915;22692
61393881;22692
61678930;22692
61919121;22692
62701346;22692
64520234;22692
64825983;22692
65478140;22692
66227874;22692
66534720;22692
66763498;22692
66873350;22692
67320057;22692
68638760;22692
68880443;22692
69011860;22692
69323162;22692
69406163;22692
69572441;22692
61142295;22712
61406236;22712
63301141;22712
64048303;22712
69524051;22712
63096551;22748
61693569;22787
64239493;22787
67832552;22787
68182431;22787
62080918;22804
65376908;22804
62731535;22827
67443501;22838
60429310;22965
60600074;22981
62459811;22981
62718801;22981
65069987;22981
69418315;22981
65497614;23008
60539130;23010
61726688;23010
62125733;23010
64354271;23010
65001388;23010
66167509;23010
67979050;23010
60120666;23014
62308389;23027
60439525;23046
61460248;23046
62991472;23046
63927049;23046
64514110;23046
65470567;23046
68288712;23046
68766984;23046
60514013;23055
66172723;23055
61005909;23082
63402005;23082
64000842;23082
64502325;23082
65464525;23082
66131363;23082
66686692;23082
64168498;23106
65840002;23106
66182379;23106
61484295;23144
60661814;23156
60698225;23156
61648894;23156
62150722;23156
66497617;23156
66681599;23156
66840005;23156
67498202;23156
67913100;23156
67992973;23156
68637391;23156
61680479;23186
62989610;23234
63398083;23234
69234258;23234
60160479;23247
60549911;23247
60894626;23247
61203595;23247
61432512;23247
61701717;23247
61952527;23247
62233577;23247
63183337;23247
63191615;23247
63302898;23247
63365158;23247
63501124;23247
64688100;23247
64725253;23247
65486532;23247
65511544;23247
65514241;23247
65781618;23247
66084611;23247
66693651;23247
66729407;23247
66740318;23247
67162792;23247
67866864;23247
67955373;23247
68004005;23247
68375366;23247
68802188;23247
69002523;23247
69167489;23247
69539377;23247
69241562;23251
61202365;23318
63304290;23362
63606303;23378
64061763;23441
64322882;23441
68578854;23441
61530839;23464
63082822;23464
67777668;23464
67693946;23481
61446070;23501
69855763;23501
63664299;23504
66957058;23504
60614280;23576
65861879;23576
66229252;23576
60565723;23654
61621356;23654
65533512;23654
65584058;23654
65832685;23654
66302120;23654
66581684;23654
66613299;23654
67299307;23654
67923265;23654
69240211;23654
69472455;23654
61483364;23684
61543078;23684
61806426;23684
62103459;23684
64840348;23684
65319049;23684
66050160;23684
66053847;23684
66335088;23684
66752509;23684
66929607;23684
67323808;23684
67713231;23684
67768231;23684
69681070;23684
66316522;23693
62862118;23796
66974680;23835
62153864;23886
65933104;23886
69155889;23886
66328396;23916
60596010;23918
60931882;23918
61285820;23918
67827861;23918
69456091;23918
63707042;23926
66325934;23926
68379514;23926
68675068;23926
60288817;23957
60316818;23957
60449672;23957
60558294;23957
60622537;23957
60632734;23957
60793029;23957
60883697;23957
61090941;23957
61340462;23957
61387348;23957
61527857;23957
61663953;23957
61671430;23957
61891533;23957
62159194;23957
62204134;23957
62367067;23957
62385791;23957
62911490;23957
63059994;23957
63062321;23957
63437077;23957
63466680;23957
63471720;23957
63630172;23957
63727664;23957
64072350;23957
64368132;23957
64429756;23957
64726711;23957
64803410;23957
64911471;23957
65874385;23957
66086822;23957
66475001;23957
66513612;23957
66769501;23957
67226654;23957
67240910;23957
67506453;23957
67598964;23957
67610765;23957
68035506;23957
68088245;23957
68143802;23957
68266705;23957
68321824;23957
68617684;23957
68718808;23957
68810740;23957
69346606;23957
69499833;23957
69847275;23957
69861702;23957
69872677;23957
69966450;23957
61430956;23986
65662788;24017
60386574;24025
66674188;24025
68635586;24025
68760180;24025
68820332;24025
68936600;24025
66799366;24033
60318954;24044
61615435;24044
63873936;24044
61187835;24075
61382671;24075
62130342;24075
63886766;24075
64504550;24075
64784134;24075
64959320;24075
66393935;24075
67270711;24075
68667580;24075
68672848;24075
69653644;24075
60073960;24140
61747650;24155
65131474;24155
65980837;24155
69636666;24155
61119492;24245
61243903;24245
61380528;24245
61494243;24245
61641907;24245
62129781;24245
62239384;24245
63628253;24245
63804559;24245
64292987;24245
66073305;24245
68049089;24245
68213325;24245
68809994;24245
69410884;24245
69585360;24245
69883296;24245
61213881;24277
63460631;24277
64530520;24277
68419617;24277
65574434;24296
61296350;24312
62990406;24312
60267506;24321
60754492;24321
60892792;24321
60901946;24321
60915020;24321
61037255;24321
61052830;24321
61073372;24321
61182628;24321
61850725;24321
62640174;24321
62818762;24321
62844369;24321
63079915;24321
63119726;24321
63146246;24321
63424425;24321
63432557;24321
63701267;24321
64012517;24321
64217415;24321
64366672;24321
64754205;24321
64866745;24321
64873679;24321
64947414;24321
65305327;24321
65501475;24321
65646848;24321
65940127;24321
66010671;24321
66082820;24321
66319493;24321
66538626;24321
66895877;24321
67212074;24321
67235735;24321
67335269;24321
67346461;24321
67495373;24321
67547090;24321
67816854;24321
67935602;24321
68117871;24321
68196071;24321
68319595;24321
68347388;24321
68466937;24321
68583940;24321
68674913;24321
68915976;24321
68942820;24321
69022401;24321
69046402;24321
69065160;24321
69294611;24321
69448283;24321
69476418;24321
69816582;24321
69916198;24321
69939574;24321
65658213;24360
69153393;24360
60449124;24361
60842978;24361
60468092;24381
60505950;24381
60512521;24381
60724061;24381
61065315;24381
61237448;24381
61331495;24381
61354914;24381
61635181;24381
61741918;24381
61819669;24381
62052833;24381
62127307;24381
62152730;24381
63036604;24381
63115432;24381
63163772;24381
64275087;24381
64315724;24381
64380476;24381
64572074;24381
64579414;24381
64716254;24381
65036357;24381
65082080;24381
65100781;24381
65306016;24381
65441590;24381
65546488;24381
65554855;24381
65648500;24381
65773258;24381
66057945;24381
66664532;24381
67008036;24381
67232600;24381
67403357;24381
67461691;24381
67721541;24381
67802737;24381
67803383;24381
67827270;24381
67916395;24381
68441909;24381
68684505;24381
68984844;24381
69152302;24381
69390232;24381
61243650;24391
63893967;24391
63216335;24414
63237315;24414
62533496;24418
66303368;24418
67434235;24418
62525777;24441
61030264;24475
61793046;24475
62219346;24475
64602165;24475
68415622;24475
68852789;24475
63096850;24498
63402119;24498
64323361;24498
64473489;24498
63501761;24504
64034435;24504
66891373;24504
60182657;24513
60470990;24513
62116606;24513
63971056;24513
64908308;24513
65018188;24513
66553941;24513
67617158;24513
68865128;24513
69766923;24513
60074432;24519
60079721;24519
60200678;24519
60263461;24519
60953665;24519
61061605;24519
61679256;24519
61743292;24519
62108292;24519
62459626;24519
62695740;24519
63398507;24519
64472177;24519
65788274;24519
66515809;24519
66663448;24519
66999185;24519
67201409;24519
67469962;24519
68808732;24519
68830999;24519
60126612;24551
60177628;24551
63354489;24551
65768268;24551
67892841;24551
60671178;24563
60726518;24563
60814021;24563
61394570;24563
61433564;24563
61552134;24563
61594165;24563
61904023;24563
61966605;24563
62311321;24563
62901197;24563
62913185;24563
62939721;24563
63532803;24563
63671347;24563
64255017;24563
64419694;24563
64430025;24563
64635578;24563
64712373;24563
64888574;24563
64907971;24563
65040811;24563
65326798;24563
65441220;24563
65576684;24563
65880178;24563
65988136;24563
66142160;24563
66840375;24563
67121653;24563
67197409;24563
67210002;24563
67997205;24563
68129222;24563
68293225;24563
68356362;24563
68879206;24563
69132627;24563
69468962;24563
69702372;24563
69837295;24563
69875082;24563
62003633;24567
67146044;24568
60573175;24606
67121201;24606
68359839;24606
62384935;24625
60478229;24650
62606955;24650
62990406;24650
66870226;24650
67698943;24650
69340304;24676
69651878;24676
65017887;24680
64805297;24723
60614280;24724
65861879;24724
66229252;24724
62574315;24726
63271239;24726
63429066;24726
63664299;24726
66969644;24726
67523901;24726
67719775;24726
67883568;24726
68779654;24726
69261401;24726
61955893;24735
62566852;24735
63094632;24735
64591509;24735
65147126;24735
66313024;24735
68525862;24735
69026168;24735
61213155;24745
64726978;24745
68527678;24745
69015613;24745
64805297;24778
60348342;24833
61932485;24833
63434686;24833
66859849;24942
64328981;24945
62245608;24967
64304286;24967
60365142;24982
61838744;24982
63174719;24982
63281774;24982
63525488;24982
63591602;24982
65071397;24982
65701390;24982
67464926;24982
68157307;24982
68229767;24982
68333591;24982
68659822;24982
69784280;24982
61088036;24996
61436457;24996
62096228;24996
62540779;24996
62741554;24996
63127527;24996
64122807;24996
64467657;24996
64784675;24996
64892042;24996
65110708;24996
69287499;24996
65201385;25017
66387380;25017
66679160;25022
67806034;25022
