Identifiant,CodeCIS
4135,61162294
4136,61162294
4137,61162294
4138,61519586
4139,61519586
4140,61519586
4141,60571391
4142,62096580
4143,67240942
4144,69201646
4145,60153239
4146,69340343
4147,69340343
4148,65283311
4149,65283311
4150,66170398
4151,66170398
4152,67522169
4153,67522169
4154,64929099
4155,63426508
4156,61858273
4157,63107752
4158,65370563
4159,65678689
4160,67165233
4161,67337081
4162,64582182
4163,66987884
4164,68986222
4165,68986222
4166,61685323
4167,62326387
4168,65063233
4169,66977744
4170,66369763
4171,62562672
4172,68756577
4173,60913012
4174,62985373
4175,61173013
4176,63868864
4177,64080646
4178,64983143
4179,65826650
4180,60885246
4181,63061130
4182,66027553
4183,66341408
4184,60779773
4185,61051785
4186,61128477
4187,62688571
4188,63013616
4189,67934219
4190,61325649
4191,65945882
4192,67503464
4193,68469328
4194,63230395
4195,63725282
4196,62048799
4197,62066808
4198,69469719
4199,69531658
4200,69531658
4201,68538735
4202,69026054
4203,63476564
4204,64350636
4205,61829364
4206,61829364
4207,68470729
4208,68470729
4209,61868584
4210,61868584
4211,64043587
4212,64043587
4213,63295400
4214,62013175
4215,65521773
4216,61298230
4217,61298230
4218,63287019
4219,63287019
4220,68446055
4221,62910207
4222,65969730
4223,66950291
4224,69015780
4225,64407293
4226,64407293
4227,68616842
4228,68616842
4229,69176399
4230,69545056
4231,62052833
4232,64929099
4233,63230705
4234,64199166
4235,65316206
4236,67780835
4237,67876869
4238,63390752
4239,67581769
4240,67656816
4241,64386835
4242,64386835
4243,61476925
4244,67126561
4245,67162059
4246,68732658
4247,66140857
4248,65903335
4249,66518292
4250,66518292
4251,61350360
4252,60202483
4253,65449516
4254,66261727
4255,68974273
4256,69255195
4257,69255195
4258,60929447
4259,60929447
4260,66585953
4261,66585953
4262,64168498
4263,64289681
4264,65840002
4265,66182379
4266,69713550
4267,68050732
4268,66822683
4269,68029058
4270,60895831
4271,67057492
4272,66532840
4273,66532840
4274,60245253
4275,60245253
4276,63841924
4277,63841924
4278,65512525
4279,65512525
4280,65786896
4281,65786896
4282,67232333
4283,67232333
4284,68425602
4285,68425602
4286,69470867
4287,69470867
4288,66831230
4289,60804995
4290,67288175
4291,67461944
4292,62621124
4293,63782867
4294,69994332
4295,61784766
4296,66101174
4297,60385522
4298,62729413
4299,65027575
4300,68373358
4301,63211473
4302,68494783
4303,68632693
4304,63286611
4305,68054595
4306,68054595
4307,61247136
4308,63394334
4309,63394334
4310,66335946
4311,66634770
4312,68549952
4313,68016452
4314,65585815
4315,66509845
4316,63028543
4317,64019682
4318,64019682
4319,67095030
4320,67095030
4321,66607321
4322,68164846
4323,69990857
4324,65361009
4325,67828454
4326,67211976
4327,69376930
4328,61060987
4329,61417987
4330,62151087
4331,63424973
4332,64988507
4333,65556144
4334,67311325
4335,69285434
4336,60245253
4337,63841924
4338,65512525
4339,65786896
4340,67232333
4341,68425602
4342,69470867
4343,69107620
4344,60574505
4345,66256064
4346,66824150
4347,68001856
4348,61396087
4349,67358912
4350,68391527
4351,60233913
4352,60233913
4353,64380476
4354,61710919
4355,62314627
4356,62481430
4357,63387731
4358,67752024
4359,69443806
4360,62529551
4361,69270884
4362,61106121
4363,60339717
4364,69713034
4365,61569856
4366,61569856
4367,60639091
4368,60639091
4369,69916757
4370,69916757
4371,61506083
4372,61506083
4373,66937155
4374,66937155
4375,67122869
4376,62924107
4377,67189273
4378,68925632
4379,68925632
4380,62417552
4381,62417552
4382,61703935
4383,60549797
4384,61166549
4385,62712912
4386,69325035
4387,60371679
4388,65057814
4389,67931689
4390,68921356
4391,69177024
4392,69289176
4393,68438457
4394,61118337
4395,65137071
4396,60435263
4397,69591915
4398,60019927
4399,62921036
4400,64726693
4401,65637856
4402,62534114
4403,67700426
4404,60035714
4405,62222050
4406,60629186
4407,60629186
4408,61007415
4409,61007415
4410,61115864
4411,61115864
4412,61200108
4413,61200108
4414,61287223
4415,61287223
4416,61613434
4417,61613434
4418,62557732
4419,62557732
4420,64681077
4421,64681077
4422,65129174
4423,65129174
4424,65821685
4425,65821685
4426,66424640
4427,66424640
4428,67467071
4429,67467071
4430,67619878
4431,67619878
4432,68127381
4433,68127381
4434,68490105
4435,68490105
4436,65367581
4437,69190025
4438,60774655
4439,64224915
4440,66325311
4441,66325311
4442,60330586
4443,60330586
4444,61051721
4445,61051721
4446,62345035
4447,62345035
4448,62839991
4449,62839991
4450,65070886
4451,65070886
4452,60670806
4453,61631770
4454,69784540
4455,61467125
4456,67582262
4457,64504550
4458,69653644
4459,69531804
4460,68220145
4461,66800338
4462,60485953
4463,64470678
4464,65065736
4465,65122219
4466,66384181
4467,69481664
4468,61638010
4469,65393957
4470,65393957
4471,68658161
4472,68658161
4473,66916232
4474,66916232
4475,69627877
4476,69627877
4477,62059468
4478,62059468
4479,65714530
4480,65714530
4481,65740799
4482,65740799
4483,67287098
4484,67287098
4485,69403879
4486,69639623
4487,69639623
4488,67020138
4489,67020138
4490,62692609
4491,62692609
4492,66801066
4493,66801066
4494,67410412
4495,67410412
4496,61996203
4497,64577534
4498,60602431
4499,68928009
4500,69428971
4501,64347049
4502,67954321
4503,67954321
4504,60703829
4505,60703829
4506,67584249
4507,67584249
4508,66055652
4509,69198794
4510,69298346
4511,64307631
4512,65725263
4513,66136969
4514,64483490
4515,64483490
4516,66179664
4517,66179664
4518,60447461
4519,65529873
4520,63613333
4521,63012197
4522,63012197
4523,60485234
4524,60485234
4525,60618154
4526,60618154
4527,63761595
4528,63761595
4529,65069229
4530,65069229
4531,65123812
4532,65123812
4533,65391283
4534,65391283
4535,68670676
4536,68670676
4537,68750987
4538,68750987
4539,62048105
4540,62048105
4541,62048105
4542,62555293
4543,62555293
4544,62555293
4545,69184289
4546,69184289
4547,69184289
4548,68826958
4549,64433523
4550,62374058
4551,69537134
4552,64630264
4553,65390295
4554,68598209
4555,64463662
4556,62403531
4557,60716659
4558,62583314
4559,68829121
4560,63816522
4561,65987568
4562,60600334
4563,66227034
4564,67658048
4565,69171021
4566,61777782
4567,63634128
4568,64457645
4569,67097355
4570,61195604
4571,61280428
4572,63593585
4573,65142848
4574,66862610
4575,67123622
4576,61264153
4577,61264153
4578,63610522
4579,63610522
4580,66745607
4581,66745607
4582,68318931
4583,68318931
4584,69503737
4585,69503737
4586,60170046
4587,61400596
4588,65701216
4589,66142228
4590,66661454
4591,67217826
4592,68787715
4593,69867452
4594,65774812
4595,69086891
4596,60616687
4597,60692261
4598,65133315
4599,65964950
4600,67551530
4601,67815446
4602,68049705
4603,66543281
4604,64861673
4605,66880925
4606,60938186
4607,60938186
4608,60938186
4609,66543281
4610,63513354
4611,69811279
4612,62142469
4613,64201368
4614,69867865
4615,61527857
4616,63059994
4617,63437077
4618,68088245
4619,69129129
4620,65999556
4621,61339905
4622,61339905
4623,61402056
4624,61402056
4625,61722572
4626,62217480
4627,69040082
4628,61483364
4629,66335088
4630,61964472
4631,63951114
4632,65209987
4633,64754536
4634,67940065
4635,67940065
4636,61490049
4637,61490049
4638,61505095
4639,61505095
4640,61697400
4641,61697400
4642,62237643
4643,62237643
4644,65374654
4645,65374654
4646,62235902
4647,63364686
4648,64783769
4649,69847318
4650,61816438
4651,65122144
4652,65849001
4653,63690098
4654,66460565
4655,63318913
4656,66385504
4657,69814072
4658,65913639
4659,65913639
4660,60717355
4661,61065137
4662,61065137
4663,67853564
4664,61022591
4665,62283270
4666,62678755
4667,66043963
4668,67298504
4669,66475001
4670,68143802
4671,63179285
4672,63836158
4673,63836158
4674,68217804
4675,68217804
4676,66367812
4677,66367812
4678,69723039
4679,67482372
4680,68439865
4681,66398576
4682,66398576
4683,65418143
4684,68074594
4685,68861083
4686,64426906
4687,60728597
4688,60898158
4689,62005716
4690,60480810
4691,69494455
4692,61817860
4693,61206641
4694,62478683
4695,68632985
4696,64689693
4697,68403965
4698,69537839
4699,62526651
4700,64817239
4701,62645506
4702,60091086
4703,64169778
4704,64290776
4705,65264460
4706,65621649
4707,68249079
4708,69085184
4709,69323970
4710,61695844
4711,61062600
4712,60998856
4713,61144346
4714,61610484
4715,61687452
4716,63009443
4717,63644827
4718,65738008
4719,67296909
4720,68726979
4721,68874401
4722,61939921
4723,63458349
4724,67177709
4725,67917629
4726,69565621
4727,67652999
4728,69979273
4729,68909069
4730,63136857
4731,64146217
4732,68231138
4733,69388669
4734,66393084
4735,60456535
4736,60456535
4737,63103152
4738,69165716
4739,65982247
4740,66378381
4741,69586398
4742,64969453
4743,61348441
4744,64755969
4745,68815221
4746,61423246
4747,64835212
4748,61816146
4749,61856728
4750,62872500
4751,63550388
4752,67721146
4753,66271479
4754,66271479
4755,66271479
4756,66303681
4757,66303681
4758,66303681
4759,60887044
4760,68242177
4761,64840049
4762,61722191
4763,61722191
4764,61722191
4765,67061569
4766,67061569
4767,67061569
4768,61971520
4769,61971520
4770,62877141
4771,62877141
4772,69894339
4773,69894339
4774,64313253
4775,68638461
4776,63828371
4777,68760013
4778,68944561
4779,69549631
4780,68822746
4781,60893549
4782,66457697
4783,61279479
4784,63404789
4785,65539020
4786,67055858
4787,62805487
4788,62580656
4789,65884187
4790,60576634
4791,67499717
4792,62538194
4793,66192829
4794,60904643
4795,60904643
4796,62351650
4797,62351650
4798,64406362
4799,64406362
4800,69768949
4801,69071035
4802,69649126
4803,67219072
4804,63160228
4805,60241034
4806,60241034
4807,61077659
4808,61077659
4809,69454261
4810,61042996
4811,66997501
4812,64226827
4813,64226827
4814,65451225
4815,67040450
4816,64991179
4817,65401375
4818,69670693
4819,62059315
4820,61009918
4821,61009918
4822,63045724
4823,63045724
4824,65608566
4825,65608566
4826,67655493
4827,67655493
4828,63912862
4829,67798274
4830,67117128
4831,67117128
4832,68574699
4833,68574699
4834,60100877
4835,65845800
4836,63010787
4837,63010787
4838,62494470
4839,63688752
4840,65106581
4841,66892062
4842,67846776
4843,60290800
4844,62568967
4845,63196256
4846,67959261
4847,67959261
4848,69437276
4849,60485953
4850,64470678
4851,65065736
4852,65122219
4853,66384181
4854,61496251
4855,61496251
4856,63523836
4857,63523836
4858,68429141
4859,68429141
4860,67014249
4861,69667569
4862,61847953
4863,62184888
4864,62184888
4865,62184888
4866,62816804
4867,62816804
4868,62816804
4869,65676987
4870,65676987
4871,65676987
4872,68513504
4873,68513504
4874,68513504
4875,66796142
4876,61109911
4877,61109911
4878,66003374
4879,66003374
4880,63123849
4881,65364681
4882,64205726
4883,62905911
4884,63470312
4885,64630403
4886,61601542
4887,67013510
4888,67013510
4889,68333755
4890,68333755
4891,69668703
4892,65565944
4893,69731801
4894,60765503
4895,66238671
4896,66238671
4897,68401010
4898,68401010
4899,61426025
4900,61426025
4901,69235342
4902,69235342
4903,69273510
4904,69273510
4905,69281119
4906,69281119
4907,61162942
4908,63936571
4909,66311831
4910,66769394
4911,68300762
4912,61451441
4913,64124701
4914,64315877
4915,63759295
4916,61162305
4917,63019537
4918,66813008
4919,68691955
4920,62823503
4921,65772900
4922,67470459
4923,67722465
4924,69078599
4925,62090595
4926,62332372
4927,62657978
4928,63866728
4929,66975533
4930,68319944
4931,68975699
4932,69483042
4933,68286871
4934,68286871
4935,69575220
4936,69575220
4937,69592294
4938,69592294
4939,68295219
4940,60968336
4941,68636624
4942,66328396
4943,62672962
4944,62689634
4945,60842024
4946,62571671
4947,69804637
4948,62653061
4949,65658213
4950,60221786
4951,60221786
4952,66615396
4953,67517948
4954,69680328
4955,69755161
4956,60010967
4957,63987103
4958,69960586
4959,65855901
4960,65855901
4961,61713477
4962,61713477
4963,64676824
4964,64676824
4965,64775943
4966,64775943
4967,65510378
4968,65510378
4969,64598133
4970,60622868
4971,63131269
4972,66014762
4973,66086808
4974,64026417
4975,64026417
4976,67348996
4977,67348996
4978,67477165
4979,67477165
4980,68270422
4981,68270422
4982,62235247
4983,60476979
4984,62533756
4985,69984085
4986,60202483
4987,65449516
4988,66261727
4989,64914072
4990,67924965
4991,68039248
4992,67352140
4993,65322262
4994,65322262
4995,65249362
4996,66057945
4997,60439525
4998,65470567
4999,69562970
5000,64245247
5001,64720167
5002,65376705
5003,66055182
5004,69077942
5005,65201684
5006,68457482
5007,68457482
5008,60351986
5009,68269975
5010,67177709
5011,67917629
5012,61621356
5013,67299307
5014,65198590
5015,65238711
5016,65458611
5017,67013599
5018,68728453
5019,61429046
5020,69990800
5021,65328906
5022,60271248
5023,60271248
5024,63400513
5025,63400513
5026,64506829
5027,64506829
5028,66615713
5029,66615713
5030,65065017
5031,65065017
5032,61551064
5033,65130778
5034,63737879
5035,60757264
5036,61736230
5037,61951699
5038,67675236
5039,67675236
5040,63397330
5041,64615821
5042,64699367
5043,67923589
5044,63463588
5045,68693244
5046,62442395
5047,69811090
5048,67586588
5049,66805883
5050,61679651
5051,63216075
5052,65001897
5053,65982642
5054,67144004
5055,69562874
5056,66533294
5057,62542196
5058,68268617
5059,60534076
5060,62949690
5061,67300396
5062,69948420
5063,66198173
5064,66198173
5065,65832411
5066,63434686
5067,63434686
5068,63848228
5069,63369053
5070,63369053
5071,64141483
5072,64141483
5073,65539814
5074,65539814
5075,66729097
5076,66729097
5077,61662513
5078,68973004
5079,69082804
5080,60985314
5081,67035485
5082,63833888
5083,65422953
5084,67427632
5085,67059130
5086,66782153
5087,66782153
5088,60477650
5089,61662919
5090,62717749
5091,65657321
5092,66406208
5093,67351615
5094,68655884
5095,68951381
5096,60249796
5097,61444322
5098,68924929
5099,69642982
5100,63572025
5101,67515370
5102,60524573
5103,63046819
5104,63940790
5105,67541828
5106,68281778
5107,68520840
5108,66490117
5109,66586731
5110,64296341
5111,64296341
5112,66429235
5113,66429235
5114,67101782
5115,67101782
5116,68104411
5117,69233327
5118,60379544
5119,60379544
5120,61285788
5121,61285788
5122,65387616
5123,65387616
5124,67900409
5125,67900409
5126,61848891
5127,62481804
5128,63514285
5129,64447761
5130,65265758
5131,68957644
5132,66218551
5133,66218551
5134,67633746
5135,67633746
5136,60607503
5137,67813445
5138,63333858
5139,63333858
5140,62452852
5141,63572616
5142,66661714
5143,60811833
5144,62582924
5145,68362550
5146,60798567
5147,62128302
5148,62128302
5149,61876410
5150,63568607
5151,64433039
5152,63848228
5153,64199305
5154,61962852
5155,69699339
5156,61459178
5157,62545178
5158,68649778
5159,63451237
5160,60743994
5161,64975157
5162,64162292
5163,66002781
5164,69700033
5165,69893582
5166,65185956
5167,65185956
5168,69681469
5169,69681469
5170,62645381
5171,63784708
5172,65261375
5173,68240500
5174,60647049
5175,69847791
5176,68481191
5177,61587060
5178,63435884
5179,64395332
5180,66125684
5181,66219621
5182,66294200
5183,68303979
5184,68508051
5185,60456948
5186,65728537
5187,60003620
5188,60260910
5189,62633436
5190,62633436
5191,65892928
5192,65892928
5193,68330257
5194,68330257
5195,68969066
5196,68969066
5197,68739019
5198,60019101
5199,67385005
5200,63012197
5201,63012197
5202,61958925
5203,63382862
5204,61707595
5205,61707595
5206,61881699
5207,61881699
5208,64494476
5209,64494476
5210,66004031
5211,66004031
5212,68949551
5213,68949551
5214,69869122
5215,69869122
5216,60785872
5217,60785872
5218,62429857
5219,62429857
5220,63357492
5221,63357492
5222,63909453
5223,63909453
5224,65651521
5225,65651521
5226,67840531
5227,67840531
5228,60152436
5229,60386414
5230,60256036
5231,64611260
5232,64832013
5233,66430312
5234,68071018
5235,63739307
5236,68609125
5237,67770378
5238,68133651
5239,62344129
5240,62344129
5241,62344129
5242,64285722
5243,64285722
5244,64285722
5245,67208161
5246,67208161
5247,67208161
5248,61851777
5249,69770028
5250,67890598
5251,68632565
5252,68673220
5253,66367812
5254,65249056
5255,69022853
5256,64047571
5257,60797807
5258,64966902
5259,65700541
5260,66206474
5261,68686890
5262,62099847
5263,62099847
5264,69088419
5265,63078560
5266,61223740
5267,65942427
5268,67398942
5269,68137895
5270,63477164
5271,69531804
5272,69531804
5273,63858119
5274,62876801
5275,66367812
5276,65925723
5277,68427304
5278,68427304
5279,69816080
5280,62416105
5281,62416105
5282,67956742
5283,67956742
5284,68494908
5285,68494908
5286,68644101
5287,68644101
5288,69388085
5289,69388085
5290,65052692
5291,69394597
5292,61252667
5293,66057308
5294,62024136
5295,60216127
5296,61645574
5297,63102506
5298,65247870
5299,63918096
5300,67961885
5301,63377452
5302,67584644
5303,69174658
5304,65281285
5305,65421374
5306,64035359
5307,69449741
5308,63636264
5309,63636264
5310,66116589
5311,66116589
5312,66711455
5313,66711455
5314,67557241
5315,67557241
5316,62161583
5317,62794521
5318,63342202
5319,66100784
5320,63101315
5321,67651178
5322,69164614
5323,67644301
5324,69179872
5325,69179872
5326,67215736
5327,68795701
5328,69613703
5329,62225235
5330,60360864
5331,64405591
5332,63344192
5333,63905138
5334,64868034
5335,66006655
5336,66357533
5337,69141149
5338,69751088
5339,65424833
5340,68572869
5341,63513482
5342,67181796
5343,62036213
5344,67084265
5345,63637409
5346,64150621
5347,67877234
5348,67950198
5349,67950198
5350,62652340
5351,60374821
5352,60596494
5353,66424715
5354,62235902
5355,63364686
5356,66732677
5357,61939017
5358,62422784
5359,67507637
5360,62463044
5361,66370712
5362,66153192
5363,61475588
5364,63707416
5365,64933585
5366,65391080
5367,64542736
5368,62223501
5369,62223501
5370,65841474
5371,66567236
5372,66567236
5373,60362210
5374,61835919
5375,68566713
5376,61806426
5377,69139269
5378,69139269
5379,64314227
5380,68392159
5381,69270457
5382,67348487
5383,63060256
5384,65883904
5385,61500746
5386,67947145
5387,67947145
5388,69963066
5389,69963066
5390,60579228
5391,63546596
5392,64002423
5393,64065772
5394,64872342
5395,65519142
5396,67429003
5397,62204262
5398,62312829
5399,66273170
5400,65570749
5401,60323969
5402,61315306
5403,65430708
5404,69641318
5405,65065017
5406,65065017
5407,69916757
5408,69916757
5409,64230487
5410,64230487
5411,66456848
5412,66456848
5413,69139269
5414,69139269
5415,60764337
5416,60764337
5417,66152959
5418,66152959
5419,63333858
5420,63333858
5421,64332894
5422,62128302
5423,62128302
5424,69139714
5425,62972963
5426,66362637
5427,61232547
5428,64529525
5429,66481292
5430,66688750
5431,60517707
5432,61189302
5433,65125998
5434,66349230
5435,60576901
5436,60576901
5437,60874417
5438,60874417
5439,60907447
5440,60907447
5441,65329253
5442,65329253
5443,66799334
5444,66799334
5445,66828412
5446,66828412
5447,67233047
5448,67233047
5449,61237448
5450,61237448
5451,64275087
5452,64275087
5453,67916395
5454,67916395
5455,66532840
5456,66532840
5457,60162494
5458,64499306
5459,62116606
5460,60182657
5461,60470990
5462,63971056
5463,64908308
5464,66553941
5465,67617158
5466,68865128
5467,61963153
5468,64921540
5469,65926444
5470,66638135
5471,64700734
5472,69597619
5473,62633767
5474,60161143
5475,63524315
5476,67103203
5477,69279730
5478,62409751
5479,62438913
5480,69756861
5481,60368512
5482,60463095
5483,68451230
5484,60892664
5485,66489175
5486,62554177
5487,62554177
5488,60498751
5489,66848183
5490,68499606
5491,63633802
5492,65016707
5493,61707595
5494,61881699
5495,64494476
5496,66004031
5497,68949551
5498,69869122
5499,62268507
5500,62268507
5501,65899602
5502,65899602
5503,63894229
5504,64793382
5505,60762795
5506,60762795
5507,64970434
5508,64970434
5509,66835549
5510,66835549
5511,64925955
5512,66948867
5513,60160707
5514,60160707
5515,65760638
5516,65760638
5517,68537836
5518,68445462
5519,65428529
5520,60643823
5521,64166903
5522,62210849
5523,64725221
5524,68216773
5525,68778431
5526,60074795
5527,69265912
5528,60018088
5529,60018088
5530,62110699
5531,62110699
5532,63096099
5533,63096099
5534,64304546
5535,64304546
5536,64406647
5537,64406647
5538,65179437
5539,65179437
5540,67855921
5541,67855921
5542,67928173
5543,67928173
5544,60407463
5545,66613769
5546,68324489
5547,61735267
5548,68513251
5549,65082408
5550,62484138
5551,62484138
5552,68435468
5553,68435468
5554,64027704
5555,69025080
5556,62910207
5557,65969730
5558,66950291
5559,69015780
5560,64403537
5561,65444095
5562,67803839
5563,69552232
5564,67313600
5565,65061182
5566,63139718
5567,66124970
5568,67481950
5569,63324453
5570,68405756
5571,61689033
5572,63093669
5573,64708108
5574,67070657
5575,67402045
5576,67885398
5577,69850613
5578,61823653
5579,62518793
5580,67813947
5581,69557432
5582,60658693
5583,63620349
5584,69373941
5585,62362369
5586,62362369
5587,65621001
5588,61950444
5589,69149683
5590,65644772
5591,62262995
5592,62650485
5593,69050347
5594,69972923
5595,61513124
5596,61601453
5597,63426077
5598,64994620
5599,65928057
5600,66660758
5601,66998037
5602,62714735
5603,62714735
5604,62837225
5605,62837225
5606,60747455
5607,60993898
5608,68782718
5609,67611486
5610,60770621
5611,65490025
5612,65490025
5613,65643325
5614,68830091
5615,60391646
5616,60391646
5617,61276045
5618,61276045
5619,62712079
5620,67323808
5621,67713231
5622,64794203
5623,65210377
5624,66009288
5625,66790602
5626,62229155
5627,67365141
5628,67510932
5629,68475904
5630,62255584
5631,63367821
5632,67657035
5633,66726382
5634,65007035
5635,62552920
5636,67513540
5637,67421348
5638,61286445
5639,62287112
5640,65347828
5641,69805340
5642,65558259
5643,61139833
5644,67326875
5645,69445593
5646,61707499
5647,67185951
5648,67698690
5649,65584250
5650,64783769
5651,64783769
5652,69847318
5653,69847318
5654,60396928
5655,61417407
5656,64190637
5657,64342874
5658,60202483
5659,65449516
5660,66261727
5661,65403440
5662,67313123
5663,67554633
5664,65812177
5665,60260497
5666,60260497
5667,63605525
5668,63605525
5669,65893318
5670,65893318
5671,68878549
5672,68878549
5673,68901873
5674,68901873
5675,69505147
5676,69505147
5677,69556750
5678,69556750
5679,62028152
5680,62028152
5681,65862059
5682,65862059
5683,60987991
5684,64539188
5685,65214977
5686,66928996
5687,69197614
5688,68403812
5689,68452784
5690,66565705
5691,60658234
5692,60852004
5693,65169457
5694,66387487
5695,68650944
5696,68650944
5697,60814943
5698,65164218
5699,64395923
5700,60740165
5701,64061788
5702,61264178
5703,64645960
5704,65017848
5705,68256579
5706,69989424
5707,69582503
5708,69582503
5709,60442838
5710,65586162
5711,66287152
5712,68806037
5713,63549069
5714,65007804
5715,63549069
5716,65007804
5717,61464022
5718,64872883
5719,61879666
5720,63334650
5721,68364487
5722,68480335
5723,60144966
5724,60619306
5725,62973702
5726,61666846
5727,64901947
5728,61189366
5729,61896498
5730,65374679
5731,60067562
5732,67926980
5733,68070293
5734,64565845
5735,64565845
5736,67368301
5737,67368301
5738,68492540
5739,68492540
5740,64665856
5741,60047271
5742,61231388
5743,62427265
5744,68272505
5745,68924434
5746,67886607
5747,67022413
5748,67022413
5749,69337055
5750,69337055
5751,60797287
5752,66508736
5753,69792010
5754,66813969
5755,67230236
5756,65973294
5757,60796281
5758,63447580
5759,63518458
5760,65079682
5761,65624481
5762,65726536
5763,65441971
5764,60241874
5765,62904108
5766,64495254
5767,68340034
5768,63694328
5769,63694328
5770,63389629
5771,64976412
5772,66317033
5773,60526706
5774,65343331
5775,69495265
5776,60035714
5777,62222050
5778,62534114
5779,67700426
5780,65045274
5781,66352529
5782,67541600
5783,69859092
5784,65366472
5785,66739636
5786,66434780
5787,68600838
5788,69798127
5789,63555182
5790,67519027
5791,64621219
5792,66663761
5793,66749096
5794,69225686
5795,62255584
5796,63367821
5797,63692245
5798,65662076
5799,68227652
5800,60252422
5801,65891566
5802,63066469
5803,69718483
5804,68114697
5805,68389896
5806,60224316
5807,60224316
5808,60988157
5809,60988157
5810,64639548
5811,64639548
5812,60445784
5813,67873780
5814,61956319
5815,62695427
5816,64504550
5817,64504550
5818,69653644
5819,69653644
5820,62163716
5821,62553246
5822,64394668
5823,65864619
5824,65864619
5825,61120249
5826,63099647
5827,67783870
5828,60507086
5829,61810086
5830,65911524
5831,63396602
5832,67458460
5833,67866775
5834,62980497
5835,60181733
5836,60639248
5837,60945259
5838,61751079
5839,66652284
5840,68232350
5841,68354386
5842,61078049
5843,64208131
5844,62842966
5845,65459503
5846,67699931
5847,67772596
5848,60391646
5849,60391646
5850,60391646
5851,60391646
5852,60391646
5853,61276045
5854,61276045
5855,62712079
5856,62712079
5857,60889903
5858,63023578
5859,68434003
5860,62362369
5861,66567115
5862,67323808
5863,67713231
5864,62438913
5865,62438913
5866,69756861
5867,69756861
5868,62362369
5869,60045217
5870,64450234
5871,69258437
5872,66701315
5873,68381052
5874,65388426
5875,63898512
5876,62774910
5877,66033225
5878,64296925
5879,65387858
5880,69287684
5881,69908842
5882,65054729
5883,65918216
5884,66102835
5885,65102533
5886,61085944
5887,61904596
5888,65166404
5889,60184590
5890,69181040
5891,62278227
5892,65283311
5893,66170398
5894,67522169
5895,67949737
5896,67949737
5897,60483685
5898,67143411
5899,61794949
5900,63207425
5901,60363967
5902,62828920
5903,66394873
5904,69025707
5905,67693946
5906,67693946
5907,63791738
5908,69410368
5909,61529057
5910,61969156
5911,65294763
5912,61816438
5913,65122144
5914,65849001
5915,61951699
5916,61951699
5917,62206135
5918,62927128
5919,62048906
5920,68502148
5921,67730914
5922,69637743
5923,61721132
5924,64275824
5925,63052537
5926,62679768
5927,64684582
5928,65554613
5929,60657189
5930,69671845
5931,64607301
5932,67037301
5933,61801023
5934,61155773
5935,61155773
5936,62116435
5937,62116435
5938,62607530
5939,62607530
5940,64539416
5941,64539416
5942,67140810
5943,67140810
5944,67707794
5945,67707794
5946,63084015
5947,63565244
5948,66053338
5949,66853013
5950,68132834
5951,69325964
5952,69978246
5953,60602449
5954,63964656
5955,64440763
5956,66735584
5957,68853909
5958,69009069
5959,69349794
5960,60605000
5961,61677928
5962,69565411
5963,69565411
5964,65006905
5965,69693507
5966,69693507
5967,60327266
5968,62519557
5969,63140752
5970,63559394
5971,61591226
5972,64533356
5973,65453475
5974,65242784
5975,65242784
5976,60234221
5977,61048216
5978,63791663
5979,66793356
5980,67169242
5981,61200859
5982,67446077
5983,65476933
5984,61385500
5985,61687655
5986,65190921
5987,66838901
5988,60912227
5989,61837197
5990,68356259
5991,61233930
5992,64695618
5993,65564493
5994,60457338
5995,66602114
5996,68323818
5997,66972245
5998,61654491
5999,62318935
6000,62899611
6001,69164379
6002,61389541
6003,66077168
6004,66077168
6005,68964304
6006,60616751
6007,60616751
6008,60914025
6009,60914025
6010,65409532
6011,65409532
6012,68108025
6013,68108025
6014,69186151
6015,69186151
6016,60703487
6017,63082110
6018,63998110
6019,67143532
6020,69466146
6021,69902323
6022,67668455
6023,61517592
6024,60570108
6025,67196556
6026,67522144
6027,68788824
6028,62735380
6029,60396426
6030,60798510
6031,63076285
6032,64702347
6033,62307903
6034,69643340
6035,69381048
6036,63787825
6037,63787825
6038,63871159
6039,63871159
6040,68758076
6041,68758076
6042,67306342
6043,66964024
6044,60016589
6045,67578132
6046,60614273
6047,60614273
6048,65441786
6049,69963568
6050,64929099
6051,63187944
6052,68990181
6053,69795857
6054,65504674
6055,67301879
6056,69098993
6057,62570612
6058,66720454
6059,60996403
6060,63413635
6061,64503288
6062,65959832
6063,62612837
6064,65650469
6065,69498279
6066,64505047
6067,66797543
6068,67700337
6069,69032413
6070,64768991
6071,62409751
6072,64755150
6073,60195010
6074,64728922
6075,65126598
6076,65636245
6077,67020451
6078,69206903
6079,61258225
6080,63800055
6081,67472606
6082,67511393
6083,69155907
6084,69190210
6085,69537216
6086,63078350
6087,69244971
6088,65436166
6089,65436166
6090,60651453
6091,60651453
6092,61454213
6093,61454213
6094,66590904
6095,66590904
6096,67553944
6097,67553944
6098,60676481
6099,63947112
6100,66423894
6101,66841235
6102,67369944
6103,68626352
6104,68626352
6105,63378141
6106,66257038
6107,67365650
6108,69652396
6109,64639797
6110,65169293
6111,65169293
6112,66949175
6113,66949175
6114,67760284
6115,67760284
6116,67821132
6117,67821132
6118,69176036
6119,69176036
6120,67077388
6121,65708335
6122,67517898
6123,68194451
6124,66942362
6125,69201849
6126,62003633
6127,60988883
6128,68820460
6129,67502120
6130,65781696
6131,60937038
6132,62990388
